"GEO_ID","NAME","B07201_001E","B07201_001M","B07201_002E","B07201_002M","B07201_003E","B07201_003M","B07201_004E","B07201_004M","B07201_005E","B07201_005M","B07201_006E","B07201_006M","B07201_007E","B07201_007M","B07201_008E","B07201_008M","B07201_009E","B07201_009M","B07201_010E","B07201_010M","B07201_011E","B07201_011M","B07201_012E","B07201_012M","B07201_013E","B07201_013M","B07201_014E","B07201_014M"
"0400000US12","Florida","18462349","3365","15453045","22653","2840921","22319","1983712","20672","792850","11840","1190862","15386","766670","9174","301766","6367","464904","7834","52521","2519","22924","1819","29597","1970","38018","2277","168383","4732"
"0400000US13","Georgia","8030564","2749","6692425","15440","1291428","15514","931729","13807","286425","7712","645304","11448","294870","6576","139559","4593","155311","4633","38289","2029","18533","1505","19756","1535","26540","1835","46711","2690"
"0400000US15","Hawaii","1119901","789","945749","3735","159581","3822","104615","3508","43137","2420","61478","2758","47785","2265","21370","1471","26415","1862","5815","725","1945","454","3870","667","1366","416","14571","1235"
"0400000US16","Idaho","1040091","745","863504","4319","173279","4460","118033","4253","57736","2822","60297","3433","35129","1983","16793","1330","18336","1757","13702","1453","7577","1077","6125","1033","6415","822","3308","474"
"0400000US17","Illinois","11220239","2319","9730671","14205","1424325","13829","1149247","13470","553480","8181","595767","9857","229562","4708","115289","2929","114273","3647","29258","1751","14940","1113","14318","1395","16258","1201","65243","3078"
"0400000US18","Indiana","5005027","1594","4228781","11224","754597","10893","553005","8901","316604","6419","236401","5833","153891","4407","71379","3343","82512","2862","30727","1565","14162","1249","16565","1259","16974","1361","21649","1659"
"0400000US19","Iowa","1762262","835","1463446","4608","289378","4488","193764","3954","130257","3215","63507","2664","62688","1954","33503","1629","29185","1607","15751","1515","8300","973","7451","955","17175","1305","9438","1137"
"0400000US20","Kansas","1902863","994","1582488","6244","310000","6017","223163","5255","139016","4678","84147","3282","64049","2675","33384","1967","30665","1838","15497","1271","10555","1069","4942","693","7291","693","10375","862"
"0400000US21","Kentucky","2509613","1158","2092438","7187","402354","7029","284797","5741","144889","4362","139908","4022","80993","3543","34537","2139","46456","2577","18907","1597","8210","976","10697","1317","17657","1230","14821","1267"
"0400000US22","Louisiana","3782291","1671","3248458","8268","520854","8002","379690","7191","176710","4340","202980","5954","111390","4111","53531","2112","57859","2985","17086","1449","6527","852","10559","1285","12688","1327","12979","1197"
"0400000US23","Maine","771645","546","656150","3763","112535","3460","73962","2959","26264","1511","47698","2367","25873","1593","8996","983","16877","1274","4252","797","1447","338","2805","681","8448","909","2960","583"
"0400000US24","Maryland","5667413","1694","4910864","10131","713026","9725","528873","8805","187062","5639","341811","7168","171545","4428","67538","2914","104007","3387","7461","931","3397","585","4064","691","5147","744","43523","2567"
"0400000US25","Massachusetts","6489174","1564","5628783","9678","799361","9037","596788","8500","183649","4564","413139","7154","189716","4238","67802","2302","121914","3524","9849","934","3207","592","6642","722","3008","514","61030","2635"
"0400000US26","Michigan","7988471","1567","6793311","12361","1154279","12268","876174","11086","382349","6972","493825","8242","223528","5041","88091","2851","135437","3573","35650","1576","12622","1058","23028","1414","18927","1250","40881","1922"
"0400000US27","Minnesota","4090969","1276","3470434","8114","596575","7937","456696","7296","195530","4281","261166","5566","99714","2806","48809","2041","50905","1946","22891","1284","12616","976","10275","959","17274","1112","23960","1431"
"0400000US28","Mississippi","1334640","884","1128655","4893","201782","4775","138676","4483","54442","2762","84234","4069","38817","2002","19993","1550","18824","1583","15187","1724","7975","1265","7212","977","9102","1059","4203","555"
"0400000US29","Missouri","4414821","1695","3714817","9294","684776","9299","520541","8338","212290","4422","308251","6385","116118","3292","55500","2167","60618","2129","24275","1742","12769","1115","11506","1225","23842","1492","15228","978"
"0400000US30","Montana","352054","393","286069","2618","64388","2634","39317","2226","30853","1939","8464","1140","13234","1168","7803","1040","5431","645","4700","707","3114","649","1586","358","7137","1058","1597","439"
"0400000US31","Nebraska","1166149","829","958143","4592","201457","4645","150290","4436","111126","3853","39164","2125","35376","1829","19933","1251","15443","1292","8506","809","5374","622","3132","632","7285","601","6549","674"
"0400000US32","Nevada","2461873","1140","1903338","8366","543905","8503","422560","8146","260763","7488","161797","4772","103466","3530","51008","2359","52458","2882","13812","1310","7058","945","6754","800","4067","612","14630","1612"
"0400000US33","New Hampshire","816602","555","707963","3502","104901","3458","73472","2971","24832","1941","48640","2478","23755","1797","6819","784","16936","1463","6240","923","1430","320","4810","839","1434","445","3738","609"
"0400000US34","New Jersey","8777258","2095","7910890","10746","807635","10408","660072","10895","141255","4504","518817","9172","141622","3716","50153","2493","91469","3009","4027","610","1665","355","2362","484","1914","418","58733","2377"
"0400000US35","New Mexico","1368698","1047","1164366","5463","197443","5347","135421","4206","94246","3432","41175","2624","45146","2703","27074","2104","18072","1677","13283","1247","7627","949","5656","827","3593","607","6889","882"
"0400000US36","New York","17975085","2883","16010606","14716","1815516","14893","1463699","14857","880629","11034","583070","8863","305537","5656","146464","3693","159073","3990","32387","1761","10625","1000","21762","1394","13893","1098","148963","4026"
"0400000US37","North Carolina","7454997","1966","6255310","14129","1155409","13813","747948","10771","417710","8859","330238","7398","331218","6405","146818","3812","184400","5335","53366","2587","18441","1334","34925","2306","22877","1843","44278","2235"
"0400000US38","North Dakota","342357","383","273637","2353","66873","2284","40027","2027","29331","1859","10696","961","15128","1371","7588","1019","7540","695","4802","680","2802","537","2000","452","6916","745","1847","406"
"0400000US39","Ohio","9074581","2064","7721094","15559","1318233","15540","1003380","13524","426992","6611","576388","10495","244621","4990","95172","3129","149449","4266","55201","2284","21439","1489","33762","1708","15031","1214","35254","1974"
"0400000US40","Oklahoma","2442290","1133","1996093","6074","434403","5859","317206","5409","165858","3801","151348","3885","78456","2803","40396","2002","38060","1858","23971","1162","15969","1046","8002","762","14770","1278","11794","1122"
"0400000US41","Oregon","3212478","1304","2618995","8722","573380","8264","406739","7761","223711","6505","183028","5496","138310","4320","73170","2886","65140","3004","21086","1643","9703","1028","11383","1270","7245","812","20103","1594"
"0400000US42","Pennsylvania","11137566","1808","9789942","12855","1292289","12611","941192","10983","361398","7744","579794","8927","308756","5262","106663","3329","202093","4043","29121","1621","7598","784","21523","1347","13220","1145","55335","2289"
"0400000US44","Rhode Island","1042946","637","903397","3953","131831","3862","102965","3656","32732","1847","70233","3107","27191","1364","10406","790","16785","1185","1283","383","449","186","834","300","392","167","7718","942"
"0400000US45","South Carolina","3924284","1699","3288975","9030","618677","8934","401763","7264","127060","3779","274703","6864","177462","4815","67309","3249","110153","3464","25040","1855","9778","979","15262","1525","14412","1316","16632","1375"
"0400000US46","South Dakota","386763","505","321317","2289","63898","2278","43938","2118","31921","1760","12017","1357","9865","918","4950","589","4915","722","4940","700","3652","598","1288","366","5155","540","1548","364"
"0400000US47","Tennessee","4901191","1708","4115124","10827","765149","10669","563668","9809","327753","7202","235915","6685","154163","3894","71639","2636","82524","3219","27338","1695","13287","1318","14051","1071","19980","1601","20918","1458"
"0400000US48","Texas","22750778","4174","18815085","31564","3756190","31241","2804335","28303","1750997","20500","1053338","14778","772956","10653","416470","7415","356486","6814","105520","4129","65103","2712","40417","2934","73379","3115","179503","5141"
"0400000US49","Utah","2505576","1189","2068038","7006","420100","6569","286950","5989","107992","4009","178958","5314","111878","3460","43585","2301","68293","2868","14205","1395","8257","1035","5948","861","7067","1023","17438","1221"
"0400000US50","Vermont","211635","266","177193","1448","33372","1374","22144","1295","9547","908","12597","1066","7663","747","2437","375","5226","629","1741","224","450","144","1291","218","1824","375","1070","226"
"0400000US51","Virginia","7030343","1981","5907509","12093","1062888","11497","729585","10601","305195","5758","424390","9104","288880","5719","114238","3321","174642","4733","19128","1533","7830","1092","11298","988","25295","1439","59946","2669"
"0400000US53","Washington","6113845","1931","5050483","11183","1011302","10995","731968","10403","379006","6979","352962","6969","231207","4952","116450","3651","114757","3247","37156","1997","17798","1179","19358","1596","10971","1415","52060","2300"
"0400000US54","West Virginia","1126335","553","984512","3684","139221","3646","90312","3354","30310","1357","60002","2888","35941","2020","11767","1095","24174","1560","5870","666","1766","346","4104","569","7098","793","2602","410"
"0400000US55","Wisconsin","4168591","1361","3545130","7719","608810","7900","439213","6744","254172","5337","185041","5145","127433","2896","58630","1989","68803","2478","24862","1575","10568","932","14294","1149","17302","941","14651","1266"
"0400000US56","Wyoming","171211","297","139371","1885","30907","1845","19846","1659","14445","1465","5401","1025","6438","806","3140","482","3298","732","2845","469","1610","385","1235","323","1778","395","933","310"
"0400000US72","Puerto Rico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
