"GEO_ID","NAME","B07201_001E","B07201_001M","B07201_002E","B07201_002M","B07201_003E","B07201_003M","B07201_004E","B07201_004M","B07201_005E","B07201_005M","B07201_006E","B07201_006M","B07201_007E","B07201_007M","B07201_008E","B07201_008M","B07201_009E","B07201_009M","B07201_010E","B07201_010M","B07201_011E","B07201_011M","B07201_012E","B07201_012M","B07201_013E","B07201_013M","B07201_014E","B07201_014M"
"0400000US12","Florida","19366584","3078","16280868","22291","2877253","21738","1950727","18708","772337","13406","1178390","14797","834645","10613","320288","6404","514357","9507","55301","3059","21905","2155","33396","2030","36580","2129","208463","5660"
"0400000US13","Georgia","8319887","2475","6977059","14285","1290238","14413","914375","11997","286887","7207","627488","10380","310652","7418","147215","4863","163437","5098","40726","2535","20375","1807","20351","1402","24485","1730","52590","2759"
"0400000US15","Hawaii","1139514","754","975547","4184","149834","3977","99082","3737","40777","2346","58305","2978","44814","2100","21753","1465","23061","1447","5223","735","1555","313","3668","647","715","251","14133","1401"
"0400000US16","Idaho","1092069","785","902516","5205","184777","5166","124263","4869","56071","2885","68192","3854","41441","2269","19643","1493","21798","1792","13409","1258","7226","969","6183","1045","5664","775","4776","869"
"0400000US17","Illinois","11235505","2151","9759548","13980","1410622","13944","1137284","13501","532279","8127","605005","10288","229586","4582","113119","3213","116467","3509","28680","1612","13461","1123","15219","1247","15072","1199","65335","2933"
"0400000US18","Indiana","5087164","1650","4300363","10231","764905","10122","553098","9205","303561","6262","249537","6099","161703","4172","76244","2684","85459","3338","32992","1602","15085","1183","17907","1178","17112","1167","21896","1327"
"0400000US19","Iowa","1815535","947","1504618","5416","301969","5570","201830","5171","130250","3769","71580","3208","68352","2403","35924","1919","32428","1472","15043","1310","8141","1029","6902","783","16744","1022","8948","1016"
"0400000US20","Kansas","1938775","1078","1618128","4822","309204","4918","220932","4430","132963","3506","87969","3195","66353","3027","33783","1932","32570","2146","14387","1088","9846","1003","4541","719","7532","708","11443","1174"
"0400000US21","Kentucky","2559259","1228","2119753","7021","426041","7105","303332","5833","153748","4123","149584","3992","83605","2674","38495","1862","45110","2111","21085","1399","9497","853","11588","1167","18019","1396","13465","1212"
"0400000US22","Louisiana","3851646","1470","3338661","8679","500540","8617","364095","7673","166794","5175","197301","5662","108869","3426","50096","2290","58773","2476","17466","1526","7886","950","9580","1198","10110","1241","12445","1236"
"0400000US23","Maine","777912","557","666418","3045","108666","3062","70200","2688","25263","1702","44937","2240","26586","1631","9588","1021","16998","1225","4012","622","994","223","3018","602","7868","831","2828","533"
"0400000US24","Maryland","5777573","1582","4985471","9773","744963","8979","552961","8934","187360","5374","365601","7087","178387","4663","69228","2851","109159","3563","8082","882","4304","733","3778","545","5533","754","47139","2713"
"0400000US25","Massachusetts","6620484","1804","5755742","11266","796764","10119","587749","8475","176318","4856","411431","8119","194459","4593","73549","2775","120910","3734","10682","1053","3162","594","7520","837","3874","571","67978","2758"
"0400000US26","Michigan","8033258","1743","6840809","12447","1147392","12063","853643","10909","353619","6992","500024","8046","238682","5181","93485","3132","145197","3850","36829","1638","13078","1159","23751","1303","18238","1252","45057","2059"
"0400000US27","Minnesota","4201452","1250","3572133","8216","604536","7901","458785","7492","193157","4448","265628","5734","104858","2823","51898","1999","52960","2154","25086","1195","13843","798","11243","911","15807","1071","24783","1646"
"0400000US28","Mississippi","1355698","910","1144355","5416","207264","5264","142363","5339","57343","3343","85020","3956","39919","1791","17991","1592","21928","1459","15048","1537","7787","1025","7261","1117","9934","1207","4079","633"
"0400000US29","Missouri","4474729","1191","3784699","8644","674395","8692","502896","7824","197817","4948","305079","6300","122364","3790","60429","2823","61935","2066","25629","1843","12933","1226","12696","1225","23506","1433","15635","1351"
"0400000US30","Montana","359620","385","295171","2617","62696","2555","38526","2067","30172","1914","8354","955","12329","1191","7023","959","5306","719","4469","806","2739","542","1730","480","7372","833","1753","442"
"0400000US31","Nebraska","1208696","657","999814","4710","201142","4571","146178","4472","107807","3424","38371","2127","38027","1874","20875","1297","17152","1560","9280","792","5576","614","3704","543","7657","719","7740","927"
"0400000US32","Nevada","2586081","1053","2076423","6806","493917","6957","362663","6336","229432","5821","133231","4722","114156","3606","57293","2766","56863","2721","13273","1354","6653","1051","6620","801","3825","611","15741","1206"
"0400000US33","New Hampshire","826749","616","707751","3592","114252","3529","76365","2925","25063","1830","51302","2557","29709","1545","8902","996","20807","1443","7006","916","2275","444","4731","839","1172","320","4746","848"
"0400000US34","New Jersey","8863801","2023","7979864","10113","816665","9892","662824","9856","143664","4616","519160","8501","147825","3567","51290","2151","96535","2910","4284","525","1500","331","2784","460","1732","485","67272","3154"
"0400000US35","New Mexico","1379468","812","1187546","4614","185854","4323","127660","4011","90256","3888","37404","2263","43508","2059","25173","1684","18335","1624","11926","1398","6050","913","5876","1003","2760","469","6068","876"
"0400000US36","New York","18201078","3200","16292525","12492","1757848","11748","1404311","11206","839320","9975","564991","6928","310581","4822","150916","3272","159665","3890","29397","1410","9015","761","20382","1141","13559","1039","150705","4024"
"0400000US37","North Carolina","7756173","2227","6500577","12666","1209683","12155","760242","10966","414002","7154","346240","7123","376206","7077","165561","4717","210645","5079","53264","2707","18585","1650","34679","1963","19971","1439","45913","2333"
"0400000US38","North Dakota","364285","459","290068","2887","72505","2817","43921","2322","32503","2040","11418","1168","16105","1277","7751","984","8354","864","5541","692","3685","652","1856","345","6938","871","1712","375"
"0400000US39","Ohio","9140863","1985","7751522","14747","1348000","14505","1018229","13154","427349","7921","590880","9385","261737","5369","102262","3129","159475","4017","54077","2199","21231","1381","32846","1958","13957","1325","41341","2224"
"0400000US40","Oklahoma","2578987","1091","2115230","5920","450819","5177","328135","4622","172596","3647","155539","3481","82929","2625","41324","2254","41605","1927","24692","1431","16096","1179","8596","766","15063","1007","12938","1243"
"0400000US41","Oregon","3332160","1158","2726358","8408","584334","8384","402084","7442","220652","6044","181432","5193","153944","3726","79440","2834","74504","2529","21226","1463","9454","1040","11772","1240","7080","845","21468","1622"
"0400000US42","Pennsylvania","11189055","2339","9797522","13105","1330422","12678","965846","11873","361040","7228","604806","8664","323572","5877","118786","3601","204786","4524","29284","1600","8361","964","20923","1263","11720","961","61111","2917"
"0400000US44","Rhode Island","1045699","691","907248","3646","131100","3723","99524","3669","32069","2128","67455","2990","29615","1358","10461","900","19154","1080","1665","356","738","206","927","280","296","110","7351","897"
"0400000US45","South Carolina","4095776","1409","3456856","9051","620984","9177","396903","8496","118412","4243","278491","7645","185396","4529","65896","2867","119500","3428","24088","1893","8481","1341","15607","1158","14597","1330","17936","1338"
"0400000US46","South Dakota","403591","495","333649","2667","67973","2553","44036","2017","31854","1503","12182","1196","12560","1328","5817","785","6743","1142","5519","805","4107","644","1412","387","5858","744","1969","609"
"0400000US47","Tennessee","5041026","1710","4261134","9819","758108","9117","539600","8264","309377","6015","230223","5430","170348","4461","77552","3004","92796","3494","29135","1978","13776","1453","15359","1374","19025","1527","21784","1917"
"0400000US48","Texas","24039430","4642","20074676","26139","3760842","26924","2765904","23694","1695374","16475","1070530","15551","829443","11426","443132","7906","386311","8625","104086","4081","64047","3265","40039","2149","61409","2965","203912","6289"
"0400000US49","Utah","2631275","1065","2174734","7574","435691","7407","287402","5929","104929","3127","182473","5160","126306","3974","51131","2296","75175","3112","14416","1453","8796","1031","5620","823","7567","958","20850","1493"
"0400000US50","Vermont","214651","297","178134","1599","34994","1541","23030","1380","10265","875","12765","1048","8020","752","2865","503","5155","554","1968","390","311","114","1657","360","1976","391","1523","454"
"0400000US51","Virginia","7226491","1940","6047608","15346","1109169","14750","763333","12610","314158","6434","449175","10200","300828","5740","118533","3622","182295","4551","18280","1490","7066","986","11214","976","26728","1416","69714","3546"
"0400000US53","Washington","6372089","1887","5252718","10870","1062754","11061","751762","10086","396112","7289","355650","7198","261642","5606","130576","4081","131066","3623","37354","2084","18528","1541","18826","1416","11996","1275","56617","2747"
"0400000US54","West Virginia","1120647","650","984129","3717","133879","3723","85756","3428","30197","1954","55559","2879","35689","1836","11394","1002","24295","1457","5653","700","1653","326","4000","599","6781","755","2639","481"
"0400000US55","Wisconsin","4216575","1075","3588346","7707","611225","7286","433962","6399","244505","5173","189457","3954","132823","3502","59631","2353","73192","2624","27607","1500","10966","1062","16641","1119","16833","1174","17004","1348"
"0400000US56","Wyoming","176322","258","146177","1598","29280","1553","18274","1570","13564","1499","4710","865","6222","745","2662","459","3560","675","2783","459","1693","378","1090","289","2001","427","865","281"
"0400000US72","Puerto Rico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
