"GEO_ID","NAME","B07201_001E","B07201_001M","B07201_002E","B07201_002M","B07201_003E","B07201_003M","B07201_004E","B07201_004M","B07201_005E","B07201_005M","B07201_006E","B07201_006M","B07201_007E","B07201_007M","B07201_008E","B07201_008M","B07201_009E","B07201_009M","B07201_010E","B07201_010M","B07201_011E","B07201_011M","B07201_012E","B07201_012M","B07201_013E","B07201_013M","B07201_014E","B07201_014M"
"0400000US25","Massachusetts","6648051","3604","5780220","20643","795277","19250","583493","15556","179844","9830","403649","15993","197247","11669","78425","7278","118822","7809","12152","2394","4212","1567","7940","1940","2385","957","72554","6573"
"0400000US26","Michigan","8035862","4732","6827282","24114","1156268","24709","856211","21668","360265","15075","495946","18625","234131","10936","89672","7161","144459","8505","45600","5702","17190","3302","28410","4193","20326","2520","52312","5476"
"0400000US27","Minnesota","4231891","2528","3596151","17006","609308","17038","461176","14464","188940","9381","272236","11288","105898","6383","53084","5138","52814","4892","27229","3413","14721","2733","12508","2039","15005","1891","26432","4433"
"0400000US28","Mississippi","1365238","5469","1152627","13536","208800","13272","149955","11977","61294","7989","88661","9590","37299","4900","17023","3768","20276","3422","12232","2816","4950","1967","7282","1971","9314","2234","3811","1167"
"0400000US29","Missouri","4491207","5697","3794476","23247","682352","21164","506404","19532","196316","9250","310088","16588","125099","8544","61950","5475","63149","6482","27181","4796","14051","3188","13130","3552","23668","2992","14379","2596"
"0400000US30","Montana","364018","1225","298586","5277","64216","5070","39969","4541","29987","4197","9982","2462","14302","2386","8290","1891","6012","1518","3797","1283","2299","1017","1498","687","6148","1396","1216","609"
"0400000US31","Nebraska","1222389","2534","1007230","12144","206759","12230","150507","10827","110635","9336","39872","4588","40569","5497","21733","3193","18836","3937","9957","1661","6096","1365","3861","995","5726","1185","8400","2695"
"0400000US32","Nevada","2638343","2971","2167498","18549","457487","18403","331537","16777","220300","14231","111237","9408","109128","6716","53087","5694","56041","5780","13605","3023","8048","2478","5557","1734","3217","1351","13358","2564"
"0400000US33","New Hampshire","830069","1218","701254","8895","122992","8439","81826","6926","25657","3726","56169","5849","30336","3883","8212","2256","22124","3160","8762","2521","3130","1276","5632","2159","2068","872","5823","1796"
"0400000US34","New Jersey","8852286","5371","7934689","25558","847996","23573","691807","23618","142540","10239","549267","21458","148320","8606","51974","5411","96346","5445","5889","2688","1295","506","4594","2553","1980","1163","69601","6999"
"0400000US35","New Mexico","1377056","4078","1175918","11505","194911","10695","135472","9362","100857","8791","34615","5148","46134","4451","25341","3383","20793","3139","10343","2584","4848","1633","5495","1752","2962","1337","6227","2329"
"0400000US36","New York","18158428","6665","16264709","34358","1731058","31834","1377613","29661","822368","26512","555245","18835","312533","12642","151073","9734","161460","7977","27416","3176","6917","1565","20499","2634","13496","2591","162661","11090"
"0400000US37","North Carolina","7845716","6024","6538736","31365","1262086","30788","775030","22788","413003","17994","362027","17747","413322","16980","178712","9135","234610","13434","52525","5459","17044","3029","35481","4330","21209","3924","44894","5348"
"0400000US38","North Dakota","371255","1597","301097","7104","67108","6699","43776","5644","33258","4787","10518","2973","12402","2211","6188","1672","6214","1398","5022","1457","3171","1271","1851","721","5908","1413","3050","1575"
"0400000US39","Ohio","9150201","4147","7746813","29338","1359063","27759","1025007","25176","428191","16433","596816","19463","257476","12206","102057","7258","155419","10087","62752","6192","25493","3924","37259","5470","13828","2398","44325","5202"
"0400000US40","Oklahoma","2608749","2802","2148096","12551","448453","11981","332176","10840","184333","8571","147843","7846","81950","7099","40583","4970","41367","4594","23272","3576","15318","2848","7954","1870","11055","1705","12200","2879"
"0400000US41","Oregon","3394725","2967","2764883","17969","604150","17658","415984","16829","230819","12810","185165","12543","159306","8501","83773","7003","75533","6053","22442","4041","9979","2206","12463","3601","6418","1868","25692","4356"
"0400000US42","Pennsylvania","11188660","5339","9730406","35187","1392488","34731","999617","29761","385104","18920","614513","19540","350427","14494","137853","9981","212574","11018","30420","3343","8286","1709","22134","3341","12024","1858","65766","6460"
"0400000US44","Rhode Island","1045691","1810","898574","10119","139525","9742","109119","8940","35100","5691","74019","7776","28650","3706","10377","2167","18273","2886","1535","542","935","425","600","355","221","185","7592","2436"
"0400000US45","South Carolina","4164325","3840","3512878","24942","633126","24268","403164","18665","120098","8016","283066","16203","192885","11003","65874","6817","127011","8320","23265","5718","9355","5083","13910","2732","13812","2783","18321","3053"
"0400000US46","South Dakota","409298","2950","338779","6289","67989","5549","41061","4878","32105","4421","8956","1593","15059","2795","5707","1592","9352","2453","5318","1447","4331","1320","987","536","6551","1928","2530","1623"
"0400000US47","Tennessee","5094348","5620","4334572","22974","738763","22983","520981","21400","295789","15271","225192","12118","168792","9069","79211","6810","89581","5744","32932","5304","15790","3609","17142","3952","16058","3526","21013","3586"
"0400000US48","Texas","24448694","12470","20529328","50517","3698781","48394","2734102","48358","1671497","37180","1062605","33056","806276","23349","426022","16941","380254","17121","101162","8815","63179","7122","37983","5041","57241","5973","220585","12817"
"0400000US49","Utah","2682727","3388","2203749","18644","455498","17674","288369","13298","105260","7253","183109","11694","139608","11102","63032","7677","76576","8628","18557","4325","8343","2484","10214","3233","8964","2176","23480","4556"
"0400000US50","Vermont","215784","941","175316","3893","39381","3834","26725","3574","13489","2766","13236","2417","9105","1955","3425","1479","5680","1309","2056","761","254","255","1802","744","1495","619","1087","498"
"0400000US51","Virginia","7276324","8057","6089308","27377","1110541","25301","752558","22168","312388","13561","440170","18643","312077","12698","121679","8336","190398","8981","15955","2991","6125","2144","9830","2153","29951","3340","76475","6012"
"0400000US53","Washington","6479281","4132","5323192","29280","1098545","29420","761390","25209","402768","14453","358622","17886","288804","14016","143831","10024","144973","11353","38244","4747","19363","3315","18881","3322","10107","2160","57544","6302"
"0400000US54","West Virginia","1125416","3686","980130","8792","142259","7494","91278","7211","33251","5411","58027","6866","39059","4453","12241","2929","26818","3464","5499","1486","1919","751","3580","1160","6423","1787","3027","976"
"0400000US55","Wisconsin","4227214","2861","3586318","16462","624696","16292","437803","15060","252480","11089","185323","11077","141775","8657","58587","5035","83188","6785","28811","3174","10891","2058","17920","2596","16307","2556","16200","2291"
"0400000US56","Wyoming","176903","664","147498","3701","29133","3690","19406","3269","14676","2753","4730","1887","6085","1777","1690","770","4395","1516","1918","1035","823","708","1095","786","1724","1165","272","263"
"0400000US72","Puerto Rico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0400000US01","Alabama","3676790","4798","3135730","17456","527733","16072","350926","14158","180344","11107","170582","10762","139323","9604","65632","6332","73691","7069","22418","3771","10181","2292","12237","2690","15066","3251","13327","2515"
"0400000US02","Alaska","495815","1186","397745","7120","92785","6651","64745","6171","50347","5481","14398","2789","19756","3261","11123","2564","8633","1696","2335","999","841","348","1494","959","5949","2208","5285","1819"
"0400000US04","Arizona","6505408","4059","5288137","29660","1165803","28358","817706","25395","499734","19550","317972","17859","309271","16307","144429","11542","164842","10051","28296","3018","13701","2435","14595","2432","10530","2526","51468","5999"
"0400000US05","Arkansas","1829540","3869","1539369","15193","283162","15339","199193","13090","110696","10212","88497","7968","54034","6168","25852","3906","28182","4215","18495","4080","9555","3004","8940","2502","11440","2082","7009","1778"
"0400000US06","California","37959509","10126","32898801","62707","4726232","61993","3409419","53399","1773765","31838","1635654","41934","1248959","30151","656704","23283","592255","18444","51546","5381","25981","3667","25565","4065","16308","2928","334476","13556"
"0400000US08","Colorado","4780898","3216","3874928","26444","875990","25995","565612","21181","330229","16275","235383","14770","272440","12083","131972","8178","140468","9684","26337","3678","14096","2905","12241","2199","11601","2512","29980","4536"
"0400000US09","Connecticut","3361071","2894","2955167","16492","379677","15190","258941","12898","112327","7979","146614","10519","114073","7992","45920","5391","68153","5673","5943","1414","1834","879","4109","1160","720","555","26227","3935"
"0400000US10","Delaware","942073","1325","817779","9121","118547","9538","86371","8652","22098","4003","64273","7582","29972","3664","9512","2379","20460","2613","867","535","629","476","238","236","1337","905","5747","1837"
"0400000US11","District of Columbia","672022","1765","538547","7335","122320","7010","82143","6598","70465","6436","11678","2369","38377","3263","20720","2736","17657","2366","944","416","362","265","582","348","856","500","11155","1804"
