"GEO_ID","NAME","B07201_001E","B07201_001M","B07201_002E","B07201_002M","B07201_003E","B07201_003M","B07201_004E","B07201_004M","B07201_005E","B07201_005M","B07201_006E","B07201_006M","B07201_007E","B07201_007M","B07201_008E","B07201_008M","B07201_009E","B07201_009M","B07201_010E","B07201_010M","B07201_011E","B07201_011M","B07201_012E","B07201_012M","B07201_013E","B07201_013M","B07201_014E","B07201_014M"
"0400000US12","Florida","18655361","8373","15618974","49005","2864532","48739","1981735","39885","791516","29365","1190219","29843","788564","22476","311598","14367","476966","18037","58006","7584","19802","3965","38204","6111","36227","4318","171855","11679"
"0400000US13","Georgia","8117552","8445","6743807","33289","1322177","32703","963369","30825","305258","13953","658111","28460","295469","13816","144856","9474","150613","10301","37846","4344","20821","3727","17025","2527","25493","4243","51568","6937"
"0400000US15","Hawaii","1129113","1540","949330","9876","165202","9228","108706","8565","44853","5882","63853","6418","50238","5618","25055","4556","25183","3362","5476","1653","1736","956","3740","1369","782","362","14581","2786"
"0400000US16","Idaho","1054816","3815","879162","14869","171387","13875","119391","11467","57938","6240","61453","9168","32233","4300","13846","2143","18387","3405","13944","3614","8506","3349","5438","1560","5819","1957","4267","1222"
"0400000US17","Illinois","11247239","5987","9740464","32693","1439610","32516","1158140","31334","546702","20182","611438","22167","231977","12024","113265","8240","118712","7539","35198","4566","17723","3303","17475","3180","14295","2533","67165","5936"
"0400000US18","Indiana","5031641","6007","4232254","20961","777620","20651","569214","19888","319154","14454","250060","13933","158455","10250","73039","7181","85416","8924","33028","3814","15462","2651","17566","2551","16923","2731","21767","2801"
"0400000US19","Iowa","1778523","2294","1480024","11553","289647","11568","195032","10683","130605","8217","64427","5469","61691","4375","35783","3772","25908","2916","15871","3133","9385","2756","6486","1841","17053","2495","8852","2435"
"0400000US20","Kansas","1913337","3126","1591589","13080","311111","12705","227643","12433","138562","8989","89081","8697","61214","5668","31720","4116","29494","3958","14009","3074","8881","2082","5128","1992","8245","1912","10637","1815"
"0400000US21","Kentucky","2527301","5138","2091999","17289","420269","16860","301411","15009","145003","11078","156408","10997","81361","7106","29755","3891","51606","6065","19736","3841","6967","1578","12769","3321","17761","2525","15033","2714"
"0400000US22","Louisiana","3811995","3283","3282241","18821","516444","18666","374700","15587","177964","10318","196736","12208","110631","8451","49099","5804","61532","6310","17668","3475","8168","2465","9500","2455","13445","3740","13310","2528"
"0400000US23","Maine","772673","1474","654071","7711","115561","7908","74094","5516","28717","3672","45377","4864","28460","4806","10054","3001","18406","3470","5890","2587","1261","583","4629","2590","7117","1688","3041","1165"
"0400000US24","Maryland","5705418","3878","4940019","22153","719937","21499","535857","18516","186989","12094","348868","15788","168329","9348","67198","6662","101131","7133","8815","2185","4146","1380","4669","1380","6936","2151","45462","5905"
"0400000US25","Massachusetts","6521573","3552","5638745","21822","823302","21943","620394","19338","190379","10617","430015","17079","190125","8810","70168","5440","119957","6509","8294","1439","2569","800","5725","1189","4489","1306","59526","5962"
"0400000US26","Michigan","7997537","4047","6758658","26503","1194897","26347","890871","25016","377817","17904","513054","22192","246880","11957","94297","7732","152583","8906","38139","3409","12828","2369","25311","3109","19007","3568","43982","5111"
"0400000US27","Minnesota","4127802","3402","3504943","18021","598686","16878","449354","16192","176387","9810","272967","12994","105392","5943","49209","4684","56183","4135","24527","3013","13252","1990","11275","2147","19413","2971","24173","3365"
"0400000US28","Mississippi","1349607","4271","1141731","13241","203562","13212","139833","11759","55434","7766","84399","8371","38507","4909","20374","4053","18133","3152","13056","2723","6828","2593","6228","1609","12166","3455","4314","1501"
"0400000US29","Missouri","4432609","5627","3737922","18876","682091","18514","503159","17412","200879","11204","302280","14638","126125","7010","56111","4925","70014","5904","25947","3875","13188","2611","12759","2898","26860","4109","12596","1972"
"0400000US30","Montana","355415","1440","282044","6603","70047","6719","42803","5691","34325","5268","8478","2298","14731","2904","9387","2531","5344","1728","4361","1409","2492","833","1869","1019","8152","2181","3324","1407"
"0400000US31","Nebraska","1184349","2221","983860","10782","192780","10222","142247","7970","102492","7503","39755","3904","37361","4218","23283","3475","14078","2349","7750","1632","4288","1171","3462","1339","5422","1314","7709","2084"
"0400000US32","Nevada","2492090","3276","1952605","21114","523363","20691","391756","17940","239410","14835","152346","11703","113346","9258","54877","6096","58469","7291","14247","3655","8295","2776","5952","2177","4014","1903","16122","2945"
"0400000US33","New Hampshire","818726","1251","709579","6717","104917","6450","71272","5890","24584","3802","46688","5051","26543","3224","8422","2084","18121","2655","5902","1699","965","475","4937","1741","1200","612","4230","1115"
"0400000US34","New Jersey","8803679","4536","7941559","23812","804155","22206","652807","20730","137032","10954","515775","19305","144980","8095","52081","5062","92899","6800","4108","1297","1539","684","2569","939","2260","1138","57965","5844"
"0400000US35","New Mexico","1373006","3089","1170984","10656","193072","9705","135942","8850","96963","8040","38979","4187","42086","4797","22450","3059","19636","3711","11378","2407","5320","1294","6058","1944","3666","1324","8950","2529"
"0400000US36","New York","18037211","5686","16090723","32606","1803485","32329","1445358","30974","864381","23279","580977","20268","309935","11277","151850","8720","158085","8104","33892","4302","11281","2021","22611","3448","14300","2039","143003","8720"
"0400000US37","North Carolina","7553545","6023","6321758","30549","1186113","29895","770879","25497","423593","15669","347286","18630","342923","13045","152754","8538","190169","11121","49750","5470","17595","3113","32155","4454","22561","3760","45674","5448"
"0400000US38","North Dakota","352451","1500","286724","5763","63851","5317","36456","3794","27271","3499","9185","1786","15241","3351","6999","2343","8242","2643","3815","1158","2968","1108","847","421","8339","2048","1876","779"
"0400000US39","Ohio","9089830","4493","7720351","29061","1327877","29159","1012689","24626","419612","17356","593077","18385","249088","11802","95652","7107","153436","9908","50548","4485","20394","2986","30154","3588","15552","3181","41602","4583"
"0400000US40","Oklahoma","2469643","2924","2003932","15108","454231","14734","329841","14551","168944","8978","160897","9821","84405","7163","43381","4905","41024","4830","25529","3181","16931","2783","8598","1830","14456","2517","11480","2347"
"0400000US41","Oregon","3245051","2905","2618958","19712","609005","19747","420070","16202","236788","12920","183282","11180","155244","10765","75778","7573","79466","7997","25082","4888","10732","2400","14350","4240","8609","2272","17088","2628"
"0400000US42","Pennsylvania","11159505","4708","9803748","27780","1297404","26190","948545","22706","351941","15214","596604","16666","309937","12018","106172","8328","203765","9183","28350","3278","8205","1645","20145","2695","10572","2039","58353","5757"
"0400000US44","Rhode Island","1040986","1700","905093","9118","128237","8417","96013","7646","29018","4390","66995","6467","29868","3773","11301","2597","18567","2849","2019","967","612","489","1407","903","337","286","7656","1818"
"0400000US45","South Carolina","3974055","3395","3343148","20463","615920","21314","394076","18994","124136","9994","269940","15564","183800","10275","71014","7442","112786","8527","23750","4320","7991","2263","15759","3297","14294","2956","14987","2953"
"0400000US46","South Dakota","393609","3690","321765","6994","70297","5679","47020","4778","33467","4147","13553","3142","11422","2237","5271","1708","6151","1538","5871","1565","4162","1374","1709","821","5984","1393","1547","700"
"0400000US47","Tennessee","4941553","5467","4149363","20202","771231","20023","554532","17383","320328","15133","234204","13334","167121","9771","69952","6609","97169","7217","29491","4693","15374","3605","14117","2997","20087","4085","20959","3555"
"0400000US48","Texas","23108237","7803","19112118","57827","3820139","55577","2817983","49059","1738650","38690","1079333","30318","821849","23011","452864","17123","368985","16322","113052","8128","70484","6326","42568","5816","67255","7715","175980","11162"
"0400000US49","Utah","2548089","2710","2099578","14033","431472","13503","286487","12056","105715","8093","180772","10261","119943","8722","44542","5437","75401","6503","17205","3270","11132","3019","6073","1543","7837","1989","17039","2326"
"0400000US50","Vermont","213717","881","181827","3600","30950","3674","19253","3437","8480","1604","10773","2824","8373","1322","3322","1122","5051","1008","1560","602","331","216","1229","552","1764","657","940","424"
"0400000US51","Virginia","7115901","7631","5940354","27833","1117479","29452","768314","26514","315784","14738","452530","18407","302608","13364","118281","7595","184327","10325","18634","3230","8194","1903","10440","2670","27923","3671","58068","5322"
"0400000US53","Washington","6185591","4237","5123365","28995","1013203","27286","732986","24345","388528","16369","344458","16058","226841","12968","113239","7320","113602","9268","38438","4870","18685","3465","19753","3344","14938","3391","49023","5060"
"0400000US54","West Virginia","1127354","4096","985905","9569","139193","8469","93114","6968","31065","4308","62049","5826","34066","3064","9848","2068","24218","2598","5177","1430","1577","622","3600","1178","6836","1514","2256","762"
"0400000US55","Wisconsin","4189665","2811","3566158","17480","607292","17858","438255","16854","254606","10746","183649","11373","125112","6626","59081","4192","66031","5481","25380","2996","8753","1825","16627","2319","18545","3162","16215","2814"
"0400000US56","Wyoming","175235","688","141747","3365","32271","3367","19203","3230","13158","2585","6045","2348","8708","2143","3389","1512","5319","2008","2419","863","1276","680","1143","592","1941","921","1217","674"
"0400000US72","Puerto Rico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
