"GEO_ID","NAME","B07201_001E","B07201_001M","B07201_002E","B07201_002M","B07201_003E","B07201_003M","B07201_004E","B07201_004M","B07201_005E","B07201_005M","B07201_006E","B07201_006M","B07201_007E","B07201_007M","B07201_008E","B07201_008M","B07201_009E","B07201_009M","B07201_010E","B07201_010M","B07201_011E","B07201_011M","B07201_012E","B07201_012M","B07201_013E","B07201_013M","B07201_014E","B07201_014M"
"0400000US17","Illinois","11062007","6810","9638884","31962","1354973","30253","1090876","27767","546620","21391","544256","24393","218036","11511","119136","8746","98900","7453","30498","4037","15632","2622","14866","3042","15563","2819","68150","6712"
"0400000US18","Indiana","5053278","5727","4287241","21186","746563","20306","541863","18698","301608","14095","240255","9933","156690","10391","74401","6069","82289","7851","33947","4252","14364","2416","19583","4065","14063","3040","19474","4529"
"0400000US19","Iowa","1716845","3653","1420307","14202","285104","13896","188928","12419","132090","10298","56838","7282","57281","4934","29077","2867","28204","3854","19309","3411","8520","1840","10789","2669","19586","2965","11434","2890"
"0400000US20","Kansas","1937329","4561","1615665","13115","309351","13358","225086","12849","139853","8901","85233","8105","61968","6200","28495","3655","33473","4709","14892","2302","9146","1874","5746","1850","7405","1567","12313","2366"
"0400000US21","Kentucky","2520585","4884","2124991","14908","383898","15081","275031","13051","147561","11165","127470","8213","73409","7230","32358","4491","41051","5314","18319","4222","9815","3233","8504","2241","17139","3547","11696","2772"
"0400000US22","Louisiana","3379856","3689","2882893","16976","484026","16902","349895","16112","188030","12867","161865","11887","94233","7205","53665","5890","40568","5891","29453","4848","9407","2705","20046","3741","10445","2706","12937","2653"
"0400000US23","Maine","768928","1242","644034","8692","121259","8334","78072","6645","30951","4377","47121","5500","28738","4716","10621","2568","18117","3433","5052","1477","1369","668","3683","1210","9397","2302","3635","1686"
"0400000US24","Maryland","5449066","4253","4735081","20662","672683","20492","494962","18552","149885","11017","345077","15837","159544","9460","63550","6342","95994","7373","13518","2512","5549","1653","7969","2165","4659","1451","41302","5944"
"0400000US25","Massachusetts","6488559","3631","5634050","20413","794750","19533","591691","17168","220872","10248","370819","15028","191092","9601","70428","6465","120664","6923","9254","2257","3983","1410","5271","1823","2713","1189","59759","5403"
"0400000US26","Michigan","7936818","3933","6757520","27652","1140325","27464","854434","23337","369627","12707","484807","18820","226815","11247","89311","6851","137504","7888","35050","3932","11529","2088","23521","3554","24026","3603","38973","5250"
"0400000US27","Minnesota","3961056","4011","3354147","19048","585995","18354","450242","17043","201379","9744","248863","13291","96094","6512","48942","4823","47152","4131","22452","3518","10957","2140","11495","2793","17207","2859","20914","2940"
"0400000US28","Mississippi","1329497","4118","1132297","12614","192641","11955","127011","9948","49504","6560","77507","7981","39902","5113","21145","4025","18757","3351","15389","3916","7806","3303","7583","2208","10339","2572","4559","1537"
"0400000US29","Missouri","4429345","6463","3717939","22951","694951","21981","527338","19137","221793","13900","305545","14089","115904","8486","57927","6061","57977","5224","26273","3616","13192","2950","13081","2538","25436","4103","16455","2786"
"0400000US30","Montana","347990","1425","285442","6638","60816","6389","39190","5641","31135","4687","8055","2864","9536","2257","5923","1920","3613","1215","5578","1747","2861","1438","2717","1411","6512","2152","1732","867"
"0400000US31","Nebraska","1069303","2564","870129","11073","194485","10960","146079","9835","104445","8038","41634","5713","31554","4558","17006","3742","14548","2818","8054","1637","5822","1382","2232","918","8798","2001","4689","1507"
"0400000US32","Nevada","2423785","3397","1860267","23582","551869","23565","437714","23104","251286","20995","186428","13971","96815","8746","51153","6678","45662","6427","13634","3376","5854","1967","7780","2473","3706","1182","11649","2625"
"0400000US33","New Hampshire","813603","1671","713356","7699","97394","7720","70327","6510","25568","3988","44759","4595","19200","2893","5102","1373","14098","2183","6427","2569","1425","521","5002","2566","1440","1002","2853","1290"
"0400000US34","New Jersey","8719952","4595","7825661","21158","833574","20144","675957","20426","119736","8010","556221","18826","150497","8503","54686","5464","95811","6702","5790","1915","3192","1616","2598","834","1330","662","60717","5750"
"0400000US35","New Mexico","1368412","3080","1159624","13754","201627","13150","136789","10760","94652","9027","42137","6192","47792","6647","32667","5684","15125","4019","14086","2506","8304","2282","5782","1481","2960","1544","7161","1780"
"0400000US36","New York","17704604","6775","15736318","37080","1820639","34234","1448195","31632","904939","23767","543256","20129","320783","13738","149090","9235","171693","9472","36608","4575","11842","2867","24766","3682","15053","2084","147647","10546"
"0400000US37","North Carolina","6729414","5293","5630545","32890","1061021","31868","685725","27373","423936","21216","261789","17639","280920","15573","125997","8764","154923","12896","69509","8278","26770","4502","42739","6371","24867","5719","37848","5214"
"0400000US38","North Dakota","326062","973","261202","5032","63046","4734","35453","4707","27006","4372","8447","2063","16417","2791","8324","2185","8093","1711","4346","1611","2221","1096","2125","1162","6830","1942","1814","1056"
"0400000US39","Ohio","9210327","4279","7842003","29346","1334954","29366","1020716","25744","446080","20717","574636","18064","243009","12280","96642","7439","146367","9869","57025","5576","23379","3549","33646","4892","14204","2875","33370","4160"
"0400000US40","Oklahoma","2410520","3372","1977561","13209","420070","13073","308838","12996","158667","10086","150171","8681","74190","5560","38185","4059","36005","4378","21892","3243","14473","2525","7419","1762","15150","3017","12889","2779"
"0400000US41","Oregon","2983143","3430","2419489","17462","541872","17425","384975","17027","221925","13315","163050","12144","122651","9307","67091","7254","55560","6760","27198","4609","13628","3447","13570","2602","7048","2047","21782","4318"
"0400000US42","Pennsylvania","10613048","4608","9327011","26233","1237689","25250","914641","24166","357184","16420","557457","20399","267465","10982","94105","6199","173360","8813","44023","5137","10394","1946","33629","4615","11560","2053","48348","5659"
"0400000US44","Rhode Island","1040022","1440","903786","8645","128458","8503","104521","7729","37579","4779","66942","5890","22590","2604","9667","1982","12923","1893","832","381","185","158","647","351","515","389","7778","1837"
"0400000US45","South Carolina","3547588","3638","2955343","21762","577734","21968","377022","17960","125647","10311","251375","16610","154900","10362","66969","7495","87931","7448","33631","6353","9706","3084","23925","5396","12181","2823","14511","3870"
"0400000US46","South Dakota","370722","1010","311894","6722","56945","6232","36867","5505","29711","5292","7156","1684","9726","3068","4517","1845","5209","2228","5106","1593","4031","1426","1075","805","5246","1590","1883","1192"
"0400000US47","Tennessee","4662095","6331","3898183","28440","743081","26855","544952","23244","318306","16918","226646","16475","151364","12526","77954","8851","73410","7721","30878","4594","16169","3431","14709","3406","15887","2346","20831","4470"
"0400000US48","Texas","22287443","10304","18380377","65410","3740890","65591","2825367","62748","1875789","45401","949578","37556","728842","24143","399801","18001","329041","19645","121196","11100","73736","8052","47460","6715","65485","6615","166176","13481"
"0400000US49","Utah","2457219","3055","2028432","17559","414797","17331","282964","14327","102834","9683","180130","11699","112353","8741","46172","5746","66181","7291","13483","2677","7188","2136","6295","2015","5997","2363","13990","2482"
"0400000US50","Vermont","211160","1303","174436","3888","35578","3738","23923","3143","12462","2392","11461","2307","6987","1476","2208","945","4779","1312","2552","1012","458","423","2094","921","2116","838","1146","541"
"0400000US51","Virginia","6893821","6809","5804850","28668","1030404","28458","698596","27811","297259","16449","401337","19709","282431","15029","121531","8818","160900","11278","26949","4617","7037","1922","19912","4461","22428","3259","58567","7025"
"0400000US53","Washington","5925975","4602","4876029","27529","1000585","26676","725977","24339","357960","15819","368017","18203","216679","14062","108024","9835","108655","9499","43628","4978","19450","3405","24178","4101","14301","2701","49361","5499"
"0400000US54","West Virginia","1026013","3720","886016","8429","137135","8258","90589","7212","31589","4093","59000","5578","34590","4252","9985","1953","24605","4086","5979","1462","1885","912","4094","1155","5977","2400","2862","1189"
"0400000US55","Wisconsin","4116748","2588","3501892","17408","601892","17411","429131","14894","257485","11303","171646","9592","123180","8635","58887","6401","64293","5460","29251","4078","12333","2722","16918","3366","20330","3189","12964","2452"
"0400000US56","Wyoming","167601","501","137677","4044","29140","4034","17299","2832","13454","2768","3845","1391","7805","3022","4511","1983","3294","1479","2138","1177","1092","944","1046","736","1898","890","784","1098"
"0400000US72","Puerto Rico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
