"GEO_ID","NAME","B07201_001E","B07201_001M","B07201_002E","B07201_002M","B07201_003E","B07201_003M","B07201_004E","B07201_004M","B07201_005E","B07201_005M","B07201_006E","B07201_006M","B07201_007E","B07201_007M","B07201_008E","B07201_008M","B07201_009E","B07201_009M","B07201_010E","B07201_010M","B07201_011E","B07201_011M","B07201_012E","B07201_012M","B07201_013E","B07201_013M","B07201_014E","B07201_014M"
"0400000US12","Florida","17390327","3098","14500089","24259","2742443","23756","1956941","21290","898121","13129","1058820","14565","686920","8994","296494","6940","390426","6647","62527","3188","26992","2076","35535","2285","36055","2258","147795","4834"
"0400000US13","Georgia","7663921","2152","6305192","15517","1315555","15256","950078","14609","274555","6500","675523","12727","290345","6244","141094","4431","149251","4505","46864","2822","22586","1553","24278","1934","28268","1974","43174","2459"
"0400000US15","Hawaii","931988","652","789025","4067","128689","4009","83604","3769","33608","2314","49996","3158","37200","1907","17299","1330","19901","1355","7060","770","2269","442","4791","647","825","305","14274","1378"
"0400000US16","Idaho","1000000","868","816472","4897","178836","4857","123329","3864","71234","2901","52095","2828","34253","1977","18033","1492","16220","1295","13430","1497","7435","1045","5995","1158","7824","1065","4692","844"
"0400000US17","Illinois","10974727","1968","9515590","16590","1394765","15755","1126397","14490","578049","10612","548348","9287","222332","5025","116996","3043","105336","3823","31374","1563","16144","1325","15230","1106","14662","1390","64372","2670"
"0400000US18","Indiana","4984482","1872","4180315","10376","783705","9646","575309","8263","329333","6557","245976","5434","159423","3621","73910","2500","85513","2583","33389","2086","14581","1193","18808","1589","15584","1302","20462","1434"
"0400000US19","Iowa","1683577","787","1381747","5444","293442","5544","197895","4573","134394","3963","63501","2561","59555","2422","31833","1904","27722","1717","17034","1382","8634","1018","8400","1006","18958","1410","8388","927"
"0400000US20","Kansas","1900843","1052","1561289","6029","327480","5579","232313","5294","144380","4169","87933","3257","70290","2572","35995","2019","34295","1984","15092","1153","9629","993","5463","663","9785","871","12074","1336"
"0400000US21","Kentucky","2469083","1077","2057671","7075","397317","7057","280655","6541","144604","4445","136051","4408","80188","3045","36270","2166","43918","2618","18873","1574","9255","1231","9618","1024","17601","1620","14095","1305"
"0400000US22","Louisiana","3292204","1488","2788013","7950","492926","7603","348984","7096","186881","5669","162103","4804","104739","3658","59049","2909","45690","2389","28522","1725","12692","1339","15830","1178","10681","1087","11265","1142"
"0400000US23","Maine","766727","536","652553","3794","111732","3709","73645","2925","29190","1875","44455","2185","25217","1638","9481","1021","15736","1215","4900","614","1608","368","3292","498","7970","931","2442","494"
"0400000US24","Maryland","5360868","1606","4628627","10489","690645","9639","511693","8647","163436","4866","348257","7373","159787","3850","65222","2710","94565","2670","14443","1285","4325","614","10118","1130","4722","690","41596","2340"
"0400000US25","Massachusetts","6416159","1884","5549333","11823","810148","10981","608993","9864","227031","5603","381962","7362","187946","4345","75154","2663","112792","3551","9738","920","3731","548","6007","747","3471","449","56678","2575"
"0400000US26","Michigan","7966340","1915","6791708","14123","1134659","13504","867880","12017","408039","7551","459841","8288","215741","4965","84861","2647","130880","3842","31622","1642","12023","950","19599","1369","19416","1356","39973","1830"
"0400000US27","Minnesota","3894436","1261","3305215","7569","567268","7745","437699","7368","201971","5425","235728","5190","90800","2889","46965","2070","43835","2047","21517","1465","12137","1076","9380","900","17252","1131","21953","1499"
"0400000US28","Mississippi","1301969","909","1090650","5633","206514","5483","139519","4887","56670","3334","82849","4091","41759","2384","20881","1733","20878","1655","15901","1492","8962","1230","6939","909","9335","1080","4805","643"
"0400000US29","Missouri","4379990","1422","3663932","9314","699995","9303","531607","8734","225664","5420","305943","6257","118573","3813","58707","2685","59866","2423","25271","1477","13370","1025","11901","1000","24544","1422","16063","1235"
"0400000US30","Montana","341207","433","279933","2599","60068","2492","37368","2176","29118","2032","8250","947","10984","1219","6259","819","4725","744","5547","744","3240","638","2307","494","6169","973","1206","327"
"0400000US31","Nebraska","1043271","744","848606","4791","189102","4687","138611","4777","104304","3970","34307","2147","33693","1667","18773","1256","14920","1171","8683","795","6205","696","2478","413","8115","852","5563","701"
"0400000US32","Nevada","2372334","1216","1839449","9220","516612","9168","398128","8709","241808","6726","156320","5825","99778","4273","53653","2991","46125","2614","14775","1689","7277","1196","7498","1093","3931","676","16273","1727"
"0400000US33","New Hampshire","810279","587","702798","3676","103933","3660","70868","3205","25861","1609","45007","2426","24160","1601","6933","911","17227","1364","7262","1041","2393","645","4869","756","1643","455","3548","602"
"0400000US34","New Jersey","8651029","2049","7763234","11607","827442","11621","676845","10459","119580","4109","557265","9088","143300","4154","53543","2386","89757","3048","5409","740","2295","510","3114","478","1888","338","60353","2754"
"0400000US35","New Mexico","1334031","846","1122257","5289","205035","4979","139767","4200","98239","3302","41528","2839","47495","2255","27881","1939","19614","1477","13517","1393","8488","992","5029","903","4256","823","6739","765"
"0400000US36","New York","17530421","2873","15559609","19166","1831706","18726","1464727","16969","911802","11061","552925","11212","314363","5966","153128","3998","161235","4273","37000","1903","12724","1521","24276","1363","15616","1078","139106","3917"
"0400000US37","North Carolina","6522829","1802","5403439","13631","1074605","13704","687626","11333","424018","8456","263608","7296","296296","5656","140984","4379","155312","4005","67481","3274","26255","2103","41226","2431","23202","1892","44785","2359"
"0400000US38","North Dakota","316700","354","250935","2510","63427","2509","39545","1909","30109","1639","9436","916","13443","1125","7083","860","6360","773","4337","673","2419","451","1918","501","6102","701","2338","593"
"0400000US39","Ohio","9178530","1934","7807016","14643","1339590","14636","1030576","13088","462808","7758","567768","9072","240391","4741","95517","2598","144874","4112","52516","2555","20433","1315","32083","2096","16107","1349","31924","1764"
"0400000US40","Oklahoma","2347408","1147","1890924","7776","444178","7958","326876","6716","171115","4386","155761","4898","76318","3052","39554","2042","36764","2280","26030","1549","17099","1235","8931","961","14954","1469","12306","1126"
"0400000US41","Oregon","2916391","1327","2378549","7870","518764","7347","371613","6868","210003","4814","161610","5083","115121","2970","64090","2307","51031","2458","24511","1704","11768","1158","12743","1242","7519","852","19078","1615"
"0400000US42","Pennsylvania","10529393","1953","9223282","13441","1258864","13242","919883","10598","361510","7071","558373","8330","281882","5773","100280","3356","181602","3910","45072","1983","11670","997","33402","1603","12027","871","47247","2386"
"0400000US44","Rhode Island","1042909","721","902734","4048","132587","3882","103892","3568","43140","2329","60752","2594","26377","1936","10857","1229","15520","1461","1440","335","505","177","935","297","878","322","7588","792"
"0400000US45","South Carolina","3449570","1498","2889588","9659","544739","9050","347890","7420","121215","4256","226675","6324","155443","4305","61204","2584","94239","3472","29390","1757","10407","1057","18983","1560","12016","1165","15243","1413"
"0400000US46","South Dakota","359217","360","299048","2343","58675","2349","39779","2159","30386","1915","9393","903","9002","902","4518","569","4484","765","5311","720","4036","558","1275","370","4583","693","1494","386"
"0400000US47","Tennessee","4562111","1626","3801126","10674","742194","10912","544553","9193","333943","7820","210610","5677","148747","4775","73987","3298","74760","3163","30608","1606","14540","1367","16068","1245","18286","1525","18791","1425"
"0400000US48","Texas","21405026","3673","17500737","34452","3733504","33329","2799328","28512","1832810","21705","966518","13269","746479","9975","420286","7649","326193","6266","114431","3651","70576","2791","43855","2494","73266","3645","170785","5480"
"0400000US49","Utah","2361403","1131","1934531","7754","408415","7463","273717","6938","112616","3996","161101","5362","113656","3945","49004","2238","64652","3031","13375","1188","7201","902","6174","825","7667","844","18457","1394"
"0400000US50","Vermont","208184","256","172750","1586","34255","1570","23555","1315","10397","951","13158","1071","6863","736","2218","416","4645","675","2022","443","596","244","1426","315","1815","444","1179","288"
"0400000US51","Virginia","6726965","2009","5628812","12636","1041416","12279","709097","11157","296611","5461","412486","9387","280744","5877","116615","4141","164129","4460","26041","1577","9527","1056","16514","1321","25534","1473","56737","3027"
"0400000US53","Washington","5759111","1426","4728552","11644","978622","11417","712669","11136","358028","7749","354641","7242","215445","5021","113446","3839","101999","3745","36067","1845","18148","1228","17919","1358","14441","1396","51937","1933"
"0400000US54","West Virginia","1017166","602","883302","3450","131093","3332","85221","2690","34753","1823","50468","2129","32185","1677","10417","1068","21768","1254","6626","790","2293","455","4333","640","7061","961","2771","515"
"0400000US55","Wisconsin","4069670","1323","3451007","8039","604411","7971","442344","7939","260493","5961","181851","4560","115947","2945","53984","2064","61963","2325","27366","1468","11578","1060","15788","1219","18754","1314","14252","899"
"0400000US56","Wyoming","163120","272","133186","1870","29163","1822","18402","1602","14216","1512","4186","757","6450","858","3415","580","3035","660","2624","504","1558","391","1066","318","1687","419","771","361"
"0400000US72","Puerto Rico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
