"GEO_ID","NAME","B07201_001E","B07201_001M","B07201_002E","B07201_002M","B07201_003E","B07201_003M","B07201_004E","B07201_004M","B07201_005E","B07201_005M","B07201_006E","B07201_006M","B07201_007E","B07201_007M","B07201_008E","B07201_008M","B07201_009E","B07201_009M","B07201_010E","B07201_010M","B07201_011E","B07201_011M","B07201_012E","B07201_012M","B07201_013E","B07201_013M","B07201_014E","B07201_014M"
"0400000US42","Pennsylvania","11198639","2364","9799155","13691","1338697","13179","964397","11646","359752","7604","604645","7693","330715","5683","122175","3772","208540","4809","31537","2685","8323","952","23214","2614","12048","1005","60787","2600"
"0400000US44","Rhode Island","1046251","686","911981","3270","126736","3120","95248","2817","30386","1777","64862","2525","29706","1356","10241","837","19465","1196","1527","364","717","234","810","240","255","106","7534","959"
"0400000US45","South Carolina","4159430","1350","3516069","9973","624303","9414","394660","8045","115589","4049","279071","7124","191486","4806","66036","3344","125450","3608","23322","1850","8054","1311","15268","1346","14835","1333","19058","1668"
"0400000US46","South Dakota","410458","540","340726","2826","67556","2750","43384","2326","30965","2186","12419","959","13268","1401","6239","823","7029","1152","5370","909","4228","789","1142","335","5534","719","2176","660"
"0400000US47","Tennessee","5090458","1693","4303964","10150","763832","9853","537817","8935","308501","6741","229316","5884","177739","5370","80610","3651","97129","3364","28840","1871","12678","1140","16162","1523","19436","1508","22662","1549"
"0400000US48","Texas","24489498","4372","20530655","29926","3750537","29214","2750680","25730","1677514","17546","1073166","13861","838368","11181","443206","7751","395162","7484","101269","4034","61572","3080","39697","2125","60220","2678","208306","5261"
"0400000US49","Utah","2678952","1169","2216151","7570","440912","7174","289628","6247","104100","2680","185528","5329","129670","4252","53473","2825","76197","3211","13597","1009","7692","778","5905","873","8017","901","21889","1636"
"0400000US50","Vermont","215872","294","178064","1613","36213","1617","23716","1556","10485","1045","13231","1035","8268","747","2726","466","5542","570","1986","385","277","93","1709","359","2243","395","1595","504"
"0400000US51","Virginia","7278416","2206","6101123","13885","1107055","13060","758590","11964","309453","6162","449137","9554","302881","4427","117421","3587","185460","3380","18931","1543","7535","904","11396","1125","26653","1673","70238","2531"
"0400000US54","West Virginia","1117059","679","982496","3526","131998","3392","82966","3019","28896","1790","54070","2625","36039","1917","11751","1150","24288","1538","6569","725","2127","407","4442","591","6424","756","2565","363"
"0400000US53","Washington","6486257","1718","5331599","11861","1095320","11869","769117","9909","408798","7189","360319","7173","277038","6965","138869","4202","138169","4545","37758","1896","18908","1423","18850","1210","11407","1129","59338","3373"
"0400000US55","Wisconsin","4232099","1432","3604574","7632","611173","7172","430690","7071","238567","5282","192123","4313","135803","3741","60009","2424","75794","2261","28404","1448","11407","856","16997","1211","16276","1008","16352","1118"
"0400000US56","Wyoming","176536","287","148204","1843","27636","1871","17254","1565","13059","1352","4195","915","5455","700","2307","443","3148","510","3044","559","1952","462","1092","299","1883","419","696","227"
"0400000US72","Puerto Rico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0400000US01","Alabama","3675203","1319","3130686","8786","532899","8915","361894","7559","181537","5480","180357","5374","134492","4238","60031","2707","74461","3249","22819","1615","9369","1032","13450","1352","13694","1063","11618","1169"
"0400000US02","Alaska","491868","629","397280","3705","90804","3596","60883","3219","45704","2840","15179","1112","20325","1395","10794","985","9531","930","3680","752","1558","420","2122","619","5916","902","3784","679"
"0400000US04","Arizona","6521893","1676","5340881","12681","1134559","12561","803482","10133","488886","7535","314596","6468","293817","6417","135433","4452","158384","4531","26556","1572","11691","949","14865","1434","10704","1000","46453","2662"
"0400000US05","Arkansas","1829557","1131","1537630","5965","284693","5746","198399","4832","112934","4017","85465","3293","55872","2598","26990","1807","28882","1758","16060","1484","8308","1102","7752","1262","14362","1383","7234","943"
"0400000US06","California","37866668","4516","32840242","25381","4709689","25385","3405660","21514","1787189","17379","1618471","13952","1233819","13292","637106","8678","596713","8848","51160","2402","23738","1553","27422","1778","19050","1544","316737","5527"
"0400000US08","Colorado","4774913","1695","3876238","11188","866684","10369","554463","8868","325135","6701","229328","6038","271092","5266","126818","3788","144274","4458","27760","1845","15379","1426","12381","1070","13369","1343","31991","1741"
"0400000US09","Connecticut","3365220","1155","2952613","7321","385642","7132","258362","6355","107964","3516","150398","4923","118791","4067","47697","2374","71094","2691","7469","908","1948","470","5521","810","1020","226","26965","1858"
"0400000US10","Delaware","939651","642","820670","3332","114801","3334","77796","3160","18531","1362","59265","2787","34877","1641","10627","1093","24250","1262","1410","480","664","342","746","318","718","275","4180","465"
"0400000US11","District of Columbia","675182","721","542864","2687","121665","2449","84361","2401","73320","2222","11041","893","35482","1605","18941","1227","16541","893","1215","280","539","180","676","222","607","173","10653","979"
"0400000US12","Florida","19684033","3254","16576201","19166","2887684","17204","1938749","15639","764873","11922","1173876","13098","858377","10509","328742","7107","529635","8953","53815","2330","21758","1534","32057","1771","36743","2323","220148","6190"
"0400000US13","Georgia","8412501","2686","7090361","16543","1270943","15769","889861","13086","277341","5911","612520","11564","315333","7520","146119","4648","169214","4984","41183","2318","20384","1784","20799","1384","24566","1675","51197","3014"
"0400000US16","Idaho","1221141","872","1011088","5516","205049","5469","134374","4602","60310","3043","74064","3757","49927","2754","24277","1767","25650","2166","13610","1363","6481","790","7129","1166","7138","1014","5004","859"
"0400000US15","Hawaii","1138638","759","978125","4345","147012","3947","96948","3624","39651","2211","57297","2746","44061","1895","21784","1415","22277","1281","5261","672","1508","343","3753","544","742","245","13501","1231"
"0400000US17","Illinois","11214622","2478","9761442","13344","1387916","12474","1115584","11425","520198","7429","595386","8461","229438","4645","114427","3798","115011","2992","27733","1962","13187","1344","14546","1226","15161","1222","65264","3270"
"0400000US18","Indiana","5113234","1496","4322824","10375","766568","10245","552780","9222","301883","7086","250897","6155","163512","4229","75954","3138","87558","2906","32947","2080","14475","1619","18472","1230","17329","1562","23842","1484"
"0400000US19","Iowa","1834343","975","1520568","5666","305238","5696","203198","5084","130434","3992","72764","3248","70308","2652","35802","1924","34506","1632","14867","1099","8285","756","6582","681","16865","1138","8537","1024"
"0400000US20","Kansas","1950873","1077","1623000","6837","316274","6478","224442","5459","134414","4062","90028","3443","68875","2429","34430","1881","34445","1745","15073","1467","10144","1198","4929","764","7884","862","11599","1164"
"0400000US21","Kentucky","2576180","1083","2134093","7072","429988","7107","306205","6719","155857","4469","150348","4931","84765","3670","41616","2413","43149","2340","21268","1507","10383","1107","10885","1083","17750","1311","12099","1101"
"0400000US22","Louisiana","3855979","1569","3354478","8262","489395","8032","356457","7439","162840","4889","193617","6566","106997","3826","50487","2775","56510","2476","16707","1509","7643","1017","9064","1113","9234","935","12106","1132"
"0400000US23","Maine","780947","606","669725","3254","108487","3193","70034","2669","24930","1320","45104","2257","27094","1611","9639","995","17455","1239","3484","471","998","211","2486","387","7875","900","2735","491"
"0400000US24","Maryland","5786096","1781","4987067","10639","752911","10333","559315","9544","187242","5376","372073","7195","180792","4215","70263","2632","110529","3336","7753","920","3966","665","3787","611","5051","798","46118","2442"
"0400000US25","Massachusetts","6662898","1730","5803262","9725","789812","9378","579397","8702","173248","4746","406149","7059","195516","3951","75314","2303","120202","3240","11426","930","3108","398","8318","902","3473","560","69824","2496"
"0400000US26","Michigan","8066015","1886","6899183","13030","1121747","13068","830039","11476","338737","7375","491302","7496","236391","4737","92473","2476","143918","3878","36898","1787","12292","1072","24606","1476","18419","1082","45085","2256"
