"GEO_ID","NAME","B07201_001E","B07201_001M","B07201_002E","B07201_002M","B07201_003E","B07201_003M","B07201_004E","B07201_004M","B07201_005E","B07201_005M","B07201_006E","B07201_006M","B07201_007E","B07201_007M","B07201_008E","B07201_008M","B07201_009E","B07201_009M","B07201_010E","B07201_010M","B07201_011E","B07201_011M","B07201_012E","B07201_012M","B07201_013E","B07201_013M","B07201_014E","B07201_014M"
"0400000US12","Florida","18190756","3325","15225812","24031","2809622","22346","1982984","18644","807957","12967","1175027","13260","739614","9497","298003","7068","441611","7841","51448","2813","23052","1810","28396","1902","35576","2121","155322","4990"
"0400000US13","Georgia","7931667","2511","6583920","15009","1302842","14966","950608","13568","281568","7003","669040","11408","288222","6100","135786","4413","152436","4044","39325","2401","19947","1557","19378","1820","24687","1637","44905","2712"
"0400000US15","Hawaii","1106828","699","933726","4430","157952","4280","103307","3496","41685","2521","61622","2888","47119","2064","21654","1594","25465","1322","6405","852","1929","373","4476","738","1121","315","15150","1275"
"0400000US16","Idaho","1024938","863","850739","4670","170438","4589","115786","4137","55129","2432","60657","3279","34806","1950","16866","1404","17940","1650","13485","1343","7339","1038","6146","944","6361","996","3761","618"
"0400000US17","Illinois","11191248","2429","9715262","14646","1411346","14047","1140945","13746","553685","8450","587260","10357","224615","4604","113211","3357","111404","3372","30387","2002","15555","1389","14832","1254","15399","1061","64640","2280"
"0400000US18","Indiana","4975506","1606","4193580","10327","760895","10010","560247","8725","322721","6915","237526","5461","152424","4885","70536","3019","81888","3670","30389","1808","13883","1348","16506","1272","17835","1510","21031","1597"
"0400000US19","Iowa","1744139","972","1446313","5131","288823","5171","195356","4618","131093","3976","64263","2547","60064","2308","33032","1714","27032","1501","15698","1086","8120","779","7578","902","17705","1375","9003","964"
"0400000US20","Kansas","1886509","851","1563854","6495","312424","6233","223543","5145","140759","4131","82784","3023","64897","2736","33091","1787","31806","1977","15589","1158","10385","920","5204","705","8395","887","10231","789"
"0400000US21","Kentucky","2490305","1027","2082089","6807","393344","6888","279739","6064","140558","4072","139181","4609","80012","2715","33414","1713","46598","2190","16920","1431","7501","873","9419","1164","16673","1352","14872","1668"
"0400000US22","Louisiana","3746882","1484","3213554","9182","520638","8968","381664","7849","177933","4662","203731","6057","108912","3518","52708","2537","56204","2446","17120","1421","6932","950","10188","1174","12942","1344","12690","1241"
"0400000US23","Maine","769597","479","655702","2885","111246","2921","73782","2481","25617","1539","48165","2158","24284","1621","8651","1082","15633","1361","4441","746","1620","393","2821","619","8739","808","2649","389"
"0400000US24","Maryland","5611865","1520","4860458","9473","708816","9334","524274","8885","184865","5583","339409","6685","171310","4223","67646","2627","103664","3448","7813","926","3504","567","4309","771","5419","839","42591","2220"
"0400000US25","Massachusetts","6437407","1503","5582790","10488","798175","10109","598587","9570","184678","4450","413909","7958","186843","4012","68748","2659","118095","2965","9996","862","3506","537","6490","710","2749","412","56442","2407"
"0400000US26","Michigan","7982870","1945","6796220","13087","1145128","12535","877491","11450","389479","7014","488012","8835","214395","4008","84851","2704","129544","3086","35053","1596","12527","987","22526","1364","18189","1322","41522","2128"
"0400000US27","Minnesota","4055002","1369","3442807","8376","589427","8113","453926","7313","196669","4858","257257","5338","96496","2618","46860","2189","49636","1828","21872","1388","12141","1075","9731","993","17133","1048","22768","1466"
"0400000US28","Mississippi","1323990","839","1118417","5494","201476","5482","139922","4573","54631","2689","85291","4039","37310","2251","19431","1564","17879","1588","14234","1441","7110","1185","7124","836","10010","1220","4097","583"
"0400000US29","Missouri","4393557","1419","3691205","10496","687281","10364","523079","9531","214625","5615","308454","7073","115613","3615","55064","2269","60549","2803","24552","1783","13006","1101","11546","1252","24037","1795","15071","1218"
"0400000US30","Montana","348933","413","283178","2505","64089","2420","39029","2128","30299","1909","8730","1125","12632","1162","7339","949","5293","830","4843","780","3183","723","1660","342","7585","903","1666","436"
"0400000US31","Nebraska","1152070","744","946743","4416","199110","4334","147530","4010","108699","3342","38831","2117","35793","1950","21005","1571","14788","1133","8234","792","5429","617","2805","447","7553","744","6217","779"
"0400000US32","Nevada","2430143","1252","1874006","8604","541026","8599","423016","7782","261218","6579","161798","5191","100489","3680","50433","2201","50056","2861","13730","1251","7135","896","6595","889","3791","586","15111","1260"
"0400000US33","New Hampshire","814434","661","706643","3356","103949","3326","71580","2912","24132","1918","47448","2139","24121","1556","6843","751","17278","1365","6756","948","1830","439","4926","871","1492","392","3842","658"
"0400000US34","New Jersey","8736147","1853","7875610","10874","802326","10296","656021","10307","139946","3990","516075","8849","140664","3471","50268","2439","90396","2523","3662","539","1546","342","2116","424","1979","363","58211","1968"
"0400000US35","New Mexico","1360241","924","1153935","5505","198554","5244","138663","4419","98232","3663","40431","2399","43696","2172","25032","1785","18664","1453","12025","1186","7036","956","4989","648","4170","717","7752","1103"
"0400000US36","New York","17862582","3104","15891051","15823","1825727","15213","1469503","14420","892399","11274","577104","8925","307852","5361","146967","3484","160885","4017","34322","1649","10616","749","23706","1494","14050","873","145804","4004"
"0400000US37","North Carolina","7357010","2115","6172000","15698","1139422","15666","739064","13116","413662","8857","325402","7482","325281","5966","143376","4003","181905","4535","52868","2470","18312","1400","34556","2128","22209","1684","45588","2427"
"0400000US38","North Dakota","334664","404","267716","2119","65070","2087","39068","1947","28966","1829","10102","865","14394","1363","6912","960","7482","984","4649","689","2682","516","1967","465","6959","863","1878","406"
"0400000US39","Ohio","9058091","1766","7717655","13942","1306257","13916","1000057","12982","427876","7283","572181","9929","237214","4979","92899","2791","144315","4610","53602","2325","20257","1431","33345","1667","15384","1277","34179","1798"
"0400000US40","Oklahoma","2412779","909","1970929","7157","430198","7037","315029","6010","165575","4276","149454","4202","77188","2481","39558","1811","37630","2099","23582","1446","15424","1244","8158","700","14399","928","11652","1158"
"0400000US41","Oregon","3181096","1251","2601477","8153","560784","7974","400654","7363","220379","6160","180275","4651","132500","3883","69148","2741","63352","2728","20660","1736","9343","1300","11317","1155","6970","887","18835","1482"
"0400000US42","Pennsylvania","11107146","1983","9758391","14612","1297034","14123","945136","12045","365510","6767","579626","9025","308426","5249","106240","2840","202186","4201","29784","1459","8152","829","21632","1109","13688","1158","51721","2630"
"0400000US44","Rhode Island","1041291","642","900686","4141","132913","4172","103853","3988","33447","2131","70406","2763","27285","1394","10917","1002","16368","1101","1266","328","316","125","950","279","509","201","7692","963"
"0400000US45","South Carolina","3873513","1579","3251114","10362","606213","10225","395214","8456","127540","4283","267674","7218","171783","4548","66944","3051","104839","3190","25582","2023","9744","1191","15838","1605","13634","1219","16186","1343"
"0400000US46","South Dakota","380029","394","316228","2682","62259","2595","42603","2213","30673","1857","11930","1283","10352","1065","5303","820","5049","832","4960","590","3751","532","1209","309","4344","486","1542","360"
"0400000US47","Tennessee","4854080","1696","4076031","11458","758841","11437","561252","10854","324427","7040","236825","7400","149751","4786","70497","3111","79254","3396","27993","1667","13677","1286","14316","1157","19845","1510","19208","1605"
"0400000US48","Texas","22308021","4179","18397820","30703","3737172","30088","2802258","26735","1755207","18501","1047051","15255","757944","10942","413190","7592","344754","6922","105515","4163","66482","3091","39033","2313","71455","3008","173029","5008"
"0400000US49","Utah","2464394","1084","2031879","7377","415282","7178","281321","6765","107098","3420","174223","5411","112264","3525","44614","2284","67650","2550","14650","1530","8099","1171","6551","934","7047","882","17233","1435"
"0400000US50","Vermont","210466","224","176639","1567","32704","1524","21818","1452","9411","883","12407","1197","7429","832","2180","379","5249","711","1925","311","485","144","1440","273","1532","271","1123","266"
"0400000US51","Virginia","6944804","1894","5840953","12883","1047664","12246","717307","11310","300032","7593","417275","8541","286974","6006","114734","3685","172240","4304","19487","1556","7737","1038","11750","1107","23896","1491","56187","2883"
"0400000US53","Washington","6036859","1878","4992130","11846","996906","11702","723702","10148","377890","6667","345812","7774","227116","4746","114594","3457","112522","3488","34863","1925","16084","1084","18779","1432","11225","1139","47823","1967"
"0400000US54","West Virginia","1123939","678","979466","3886","141760","3779","91861","3439","33578","1920","58283","2825","36103","1814","11299","965","24804","1525","6523","751","2175","395","4348","585","7273","759","2713","385"
"0400000US55","Wisconsin","4149887","1359","3532998","8713","602979","8209","438926","7366","257755","5409","181171","4450","121714","3699","55244","2211","66470","2610","24717","1283","10238","855","14479","980","17622","1250","13910","871"
"0400000US56","Wyoming","168550","300","136096","1933","31479","1885","20001","1503","14582","1265","5419","943","7071","1085","3499","641","3572","781","2609","393","1420","364","1189","282","1798","407","975","323"
"0400000US72","Puerto Rico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
