"GEO_ID","NAME","B07201_001E","B07201_001M","B07201_002E","B07201_002M","B07201_003E","B07201_003M","B07201_004E","B07201_004M","B07201_005E","B07201_005M","B07201_006E","B07201_006M","B07201_007E","B07201_007M","B07201_008E","B07201_008M","B07201_009E","B07201_009M","B07201_010E","B07201_010M","B07201_011E","B07201_011M","B07201_012E","B07201_012M","B07201_013E","B07201_013M","B07201_014E","B07201_014M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Same house 1 year ago","Margin of Error!!Total!!Same house 1 year ago","Estimate!!Total!!Different house in United States 1 year ago","Margin of Error!!Total!!Different house in United States 1 year ago","Estimate!!Total!!Different house in United States 1 year ago!!Same Metropolitan Statistical Area","Margin of Error!!Total!!Different house in United States 1 year ago!!Same Metropolitan Statistical Area","Estimate!!Total!!Different house in United States 1 year ago!!Same Metropolitan Statistical Area!!Moved from principal city","Margin of Error!!Total!!Different house in United States 1 year ago!!Same Metropolitan Statistical Area!!Moved from principal city","Estimate!!Total!!Different house in United States 1 year ago!!Same Metropolitan Statistical Area!!Moved from remainder of Metropolitan Statistical Area","Margin of Error!!Total!!Different house in United States 1 year ago!!Same Metropolitan Statistical Area!!Moved from remainder of Metropolitan Statistical Area","Estimate!!Total!!Different house in United States 1 year ago!!Different Metropolitan Statistical Area","Margin of Error!!Total!!Different house in United States 1 year ago!!Different Metropolitan Statistical Area","Estimate!!Total!!Different house in United States 1 year ago!!Different Metropolitan Statistical Area!!Moved from principal city","Margin of Error!!Total!!Different house in United States 1 year ago!!Different Metropolitan Statistical Area!!Moved from principal city","Estimate!!Total!!Different house in United States 1 year ago!!Different Metropolitan Statistical Area!!Moved from remainder of Metropolitan Statistical Area","Margin of Error!!Total!!Different house in United States 1 year ago!!Different Metropolitan Statistical Area!!Moved from remainder of Metropolitan Statistical Area","Estimate!!Total!!Different house in United States 1 year ago!!Micropolitan Statistical Area","Margin of Error!!Total!!Different house in United States 1 year ago!!Micropolitan Statistical Area","Estimate!!Total!!Different house in United States 1 year ago!!Micropolitan Statistical Area!!Moved from principal city","Margin of Error!!Total!!Different house in United States 1 year ago!!Micropolitan Statistical Area!!Moved from principal city","Estimate!!Total!!Different house in United States 1 year ago!!Micropolitan Statistical Area!!Moved from remainder of Micropolitan Statistical Area","Margin of Error!!Total!!Different house in United States 1 year ago!!Micropolitan Statistical Area!!Moved from remainder of Micropolitan Statistical Area","Estimate!!Total!!Different house in United States 1 year ago!!Not in a Metropolitan or Micropolitan Statistical Area 1 year ago","Margin of Error!!Total!!Different house in United States 1 year ago!!Not in a Metropolitan or Micropolitan Statistical Area 1 year ago","Estimate!!Total!!Abroad 1 year ago","Margin of Error!!Total!!Abroad 1 year ago"
"0400000US01","Alabama","3645494","4126","3070411","19600","564370","18634","394088","15837","195156","12450","198932","11903","135904","9228","59497","5959","76407","7698","18737","3524","7627","1987","11110","2623","15641","3617","10713","2249"
"0400000US02","Alaska","490043","1332","387997","6429","98833","6419","60956","5900","43309","4969","17647","3161","23087","3588","12527","3050","10560","2355","5458","2041","2575","1527","2883","1686","9332","2786","3213","1178"
"0400000US04","Arizona","6309012","4435","5131011","28123","1130632","27330","811453","23985","500850","19108","310603","13693","282638","12430","126126","8012","156512","9988","24053","3786","11758","3015","12295","2387","12488","2717","47369","5557"
"0400000US05","Arkansas","1796092","3894","1498650","12695","290632","12187","209219","11185","122530","9029","86689","7130","51176","4674","24804","3460","26372","3910","13479","2870","7330","2133","6149","1831","16758","2783","6810","2402"
"0400000US06","California","37516757","10725","32158926","60851","5041370","57361","3717122","52868","1945121","37480","1772001","35532","1246326","28175","635249","21228","611077","20173","53764","5637","24357","3530","29407","4834","24158","3520","316461","12270"
"0400000US08","Colorado","4611893","3629","3688921","22639","891753","22030","595404","16776","344626","12809","250778","14322","254866","12516","121316","7863","133550","9275","28453","3725","14167","2578","14286","2785","13030","1902","31219","4484"
"0400000US09","Connecticut","3375196","2438","2945263","13991","400325","12805","274462","11082","114174","7870","160288","8844","118408","8512","47844","6266","70564","5000","6525","2079","1387","1107","5138","1719","930","512","29608","4313"
"0400000US10","Delaware","924770","1262","810905","7547","109412","7767","73754","6823","16718","3776","57036","5851","33847","3653","9701","2358","24146","2405","1287","783","383","296","904","694","524","501","4453","1284"
"0400000US11","District of Columbia","648586","1757","513634","7913","123520","7880","86992","6883","74442","6103","12550","2346","34690","3428","17815","2599","16875","2161","1054","571","252","207","802","526","784","561","11432","2238"
"0400000US12","Florida","18983120","8943","15910421","46700","2878800","44098","1966607","39132","768579","24849","1198028","28494","819516","26008","310209","14143","509307","19777","48112","5896","17857","3850","30255","3981","44565","5169","193899","13310"
"0400000US13","Georgia","8209991","8637","6904393","35599","1257143","33519","881124","30926","287520","16380","593604","25458","303634","13339","138234","9956","165400","10664","40398","4537","19905","3311","20493","3593","31987","5395","48455","5214"
"0400000US15","Hawaii","1139895","1649","966278","9505","163303","8998","107655","7711","45820","5518","61835","6827","49015","4608","20952","2900","28063","3525","4822","1182","1709","717","3113","1024","1811","897","10314","1775"
"0400000US16","Idaho","1075442","3508","889421","12557","182303","12452","125206","11577","63282","8219","61924","7076","36247","5069","17224","3621","19023","4036","13832","3451","5961","1840","7871","2890","7018","2120","3718","1091"
"0400000US17","Illinois","11246484","6302","9727142","31151","1454387","31868","1164856","30586","562286","19900","602570","20870","245212","12182","118701","8569","126511","8307","27250","4109","12581","2503","14669","3441","17069","2474","64955","5788"
"0400000US18","Indiana","5058618","5930","4277245","24716","759042","22981","554248","20870","310334","15235","243914","12676","159522","8318","73241","7010","86281","5598","29400","3298","14201","2505","15199","2198","15872","2806","22331","2896"
"0400000US19","Iowa","1796552","2371","1482915","11045","302433","10241","202733","10433","135920","8894","66813","6232","70379","6708","34208","5048","36171","4421","13161","2320","7848","1900","5313","1446","16160","2900","11204","3030"
"0400000US20","Kansas","1928377","3017","1596039","13302","320070","13203","232613","12504","136170","9361","96443","7337","67625","7346","35440","4783","32185","4786","14202","2338","10046","1741","4156","1393","5630","1319","12268","2741"
"0400000US21","Kentucky","2540129","5609","2088145","15625","440302","14796","315319","12237","161871","8614","153448","10408","80417","5787","38915","3811","41502","4817","24228","3845","11814","2880","12414","2494","20338","3068","11682","2359"
"0400000US22","Louisiana","3837682","4018","3311239","20062","514904","18954","366564","17061","164339","10158","202225","13434","117128","8361","52908","5753","64220","6428","19434","3963","7716","2561","11718","2724","11778","3001","11539","2555"
"0400000US23","Maine","776942","1353","665444","7861","107912","7792","67367","6336","23881","3694","43486","4674","27794","3740","9798","2065","17996","3305","4192","1254","1340","606","2852","1024","8559","2009","3586","1198"
"0400000US24","Maryland","5760282","3601","4962690","22266","750822","21765","559517","19743","187447","11452","372070","17955","179211","9403","69484","6593","109727","6360","7253","1930","3847","1509","3406","1101","4841","1386","46770","5390"
"0400000US25","Massachusetts","6576765","3462","5697049","21450","808920","21226","593256","19765","179007","11469","414249","15322","202300","8357","72454","5265","129846","7013","9402","1734","2490","788","6912","1510","3962","1859","70796","6475"
"0400000US26","Michigan","8010302","4351","6798524","28026","1167848","28237","867221","22393","363677","15254","503544","16356","243410","13294","98633","8726","144777","8232","36410","4195","13382","2529","23028","3163","20807","3013","43930","4823"
"0400000US27","Minnesota","4162514","2831","3535202","17588","600440","16562","458610","14706","196507","9825","262103","10587","104174","6898","52905","5045","51269","4849","23493","2540","13269","1913","10224","1673","14163","1933","26872","5263"
"0400000US28","Mississippi","1348995","4463","1143809","11656","200731","11329","134804","10135","53125","7491","81679","7179","40372","5428","17163","3822","23209","3934","15544","3555","8836","2929","6708","1887","10011","2379","4455","1257"
"0400000US29","Missouri","4453012","5108","3760999","20479","676974","19816","516990","17089","205051","11578","311939","15137","116998","8061","60141","6683","56857","4573","23362","3041","12238","1879","11124","2220","19624","2827","15039","1980"
"0400000US30","Montana","359022","1270","295747","5254","62192","5173","36846","4332","28799","4136","8047","2068","14560","2968","8397","2312","6163","1858","4348","1430","3282","1349","1066","532","6438","1878","1083","494"
"0400000US31","Nebraska","1194930","2461","975785","10574","211001","10297","155206","9356","116753","8225","38453","4581","37986","4832","18284","2950","19702","3884","9365","1873","5778","1451","3587","1187","8444","1904","8144","1800"
"0400000US32","Nevada","2538974","2568","2012782","17491","512976","17748","380367","16640","239632","13094","140735","11856","112330","6847","58659","4796","53671","5677","15015","2492","6760","1951","8255","1557","5264","1549","13216","2480"
"0400000US33","New Hampshire","823600","1162","709038","7817","110250","7754","79400","7378","26250","4139","53150","5713","23862","3339","5173","1273","18689","3176","6454","1555","1766","872","4688","1359","534","327","4312","2074"
"0400000US34","New Jersey","8840346","4188","7961796","23160","814967","21493","667585","20025","132571","9053","535014","18788","142187","8435","46434","5419","95753","6246","3854","1068","1427","612","2427","836","1341","711","63583","4995"
"0400000US35","New Mexico","1374557","3132","1177451","11197","193174","11742","121932","9216","80086","7942","41846","5268","50166","6071","31642","5139","18524","3283","18351","4322","9986","3184","8365","3356","2725","852","3932","1226"
"0400000US36","New York","18140780","5947","16214326","30917","1772141","28820","1421241","27632","839651","24774","581590","17906","306198","11679","143875","7968","162323","7442","29983","4027","9282","1993","20701","3325","14719","4029","154313","9805"
"0400000US37","North Carolina","7649448","6135","6409192","26484","1199220","28001","769384","22994","434991","18304","334393","14839","351776","14712","154832","9306","196944","11294","58419","6409","20419","3467","38000","5010","19641","3409","41036","5137"
"0400000US38","North Dakota","358649","1654","285143","5482","72463","5307","43468","3899","30065","3349","13403","2767","17468","2726","8376","2165","9092","1944","5041","1350","2949","921","2092","877","6486","1656","1043","599"
"0400000US39","Ohio","9119442","4551","7715871","31286","1367863","30555","1038914","26277","442120","17933","596794","18768","260803","14085","98793","8621","162010","10982","55496","5452","21543","2982","33953","4166","12650","2080","35708","4692"
"0400000US40","Oklahoma","2494966","2392","2034392","15773","446430","14771","326741","13412","167592","9698","159149","8819","80219","7350","41864","5655","38355","3866","23941","3721","16832","3132","7109","1743","15529","2529","14144","2484"
"0400000US41","Oregon","3281642","2771","2659954","18815","599095","17979","413847","17343","222671","13213","191176","10638","153973","9868","83649","7240","70324","6584","22593","3957","10409","2400","12184","2741","8682","1883","22593","3420"
"0400000US42","Pennsylvania","11170438","4477","9801280","25327","1304027","24163","946304","20173","355872","13026","590432","17949","316244","11783","116244","8468","200000","8896","28491","3868","6592","1818","21899","3442","12988","2218","65131","6983"
"0400000US44","Rhode Island","1045791","1336","906936","7854","131490","7471","102838","7640","32863","3957","69975","6297","26093","2952","8806","1667","17287","2601","2217","1047","1150","708","1067","755","342","279","7365","1794"
"0400000US45","South Carolina","4036872","3837","3392869","19272","625464","19079","398564","17666","122641","9463","275923","14467","190409","9764","66870","6088","123539","9064","22240","3322","10703","2606","11537","2379","14251","2832","18539","3289"
"0400000US46","South Dakota","402076","3585","334606","6721","66216","5895","44208","5034","32959","4183","11249","2312","10050","2674","4102","1274","5948","2422","5061","2018","3189","1514","1872","1190","6897","1302","1254","777"
"0400000US47","Tennessee","4991042","5534","4182199","20891","784955","20158","573619","19621","330030","15479","243589","13329","166203","10779","74616","8035","91587","7323","26377","4350","11097","2408","15280","3185","18756","2905","23888","3438"
"0400000US48","Texas","23583331","11019","19571814","57663","3809955","56703","2809636","51052","1742881","37492","1066755","30086","823544","26914","418836","17700","404708","19610","101558","7973","59559","6064","41999","5634","75217","7219","201562","12398"
"0400000US49","Utah","2583784","2612","2147822","15575","415559","14777","276356","13661","102290","7527","174066","11795","119061","10189","44084","4947","74977","8259","12758","2325","7219","1565","5539","1757","7384","1962","20403","3140"
"0400000US50","Vermont","213628","850","177869","3398","34895","3277","23332","2733","10306","2089","13026","2218","7779","1541","2423","859","5356","1334","1272","481","255","205","1017","437","2512","1153","864","504"
"0400000US51","Virginia","7175696","8151","5967657","28850","1134914","27185","788834","22608","324671","12691","464163","19669","300278","11547","107690","7054","192588","9924","16383","2523","6474","1709","9909","1902","29419","4290","73125","6499"
"0400000US53","Washington","6272697","4032","5175589","25582","1035765","26115","737305","21445","381306","13438","355999","17217","246333","13466","122119","8518","124214","8777","40643","5720","23081","4180","17562","3314","11484","2277","61343","6256"
"0400000US54","West Virginia","1133496","4097","993354","9559","137436","8199","85074","7393","26568","3285","58506","6153","38489","4258","15430","2829","23059","2985","5611","1711","1450","664","4161","1609","8262","2117","2706","982"
"0400000US55","Wisconsin","4204758","2984","3568064","16048","621058","16044","437324","14157","240008","10286","197316","8789","139259","7999","63014","5236","76245","6465","27370","2504","11464","1973","15906","2174","17105","2336","15636","2500"
"0400000US56","Wyoming","176152","635","149468","3932","25840","3807","16719","3509","11772","2402","4947","2334","4462","1420","2296","851","2166","1045","3313","1103","2324","965","989","599","1346","590","844","740"
"0400000US72","Puerto Rico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
