"GEO_ID","NAME","B07201_001E","B07201_001M","B07201_002E","B07201_002M","B07201_003E","B07201_003M","B07201_004E","B07201_004M","B07201_005E","B07201_005M","B07201_006E","B07201_006M","B07201_007E","B07201_007M","B07201_008E","B07201_008M","B07201_009E","B07201_009M","B07201_010E","B07201_010M","B07201_011E","B07201_011M","B07201_012E","B07201_012M","B07201_013E","B07201_013M","B07201_014E","B07201_014M"
"0400000US12","Florida","18745322","3201","15707914","24403","2857760","23766","1968384","21254","781191","12028","1187193","16203","796384","10792","311665","7261","484719","8798","54547","2745","22859","1886","31688","1793","38445","2390","179648","4460"
"0400000US13","Georgia","8130412","2459","6784236","16687","1298095","16583","928808","14951","287461","6684","641347","11979","303044","6571","144511","4822","158533","4268","39555","2147","19666","1798","19889","1398","26688","2207","48081","2966"
"0400000US15","Hawaii","1130555","730","956413","4613","159503","4335","105990","3761","42565","2214","63425","3179","46845","2267","21972","1342","24873","1821","5519","713","1882","428","3637","577","1149","333","14639","1244"
"0400000US16","Idaho","1055943","910","873181","5962","178394","5861","120721","5291","58352","2858","62369","3830","37625","2305","18346","1612","19279","1810","14341","1555","8098","1401","6243","942","5707","834","4368","893"
"0400000US17","Illinois","11234689","2139","9749626","15135","1419038","14839","1142264","12789","541362","8266","600902","9739","230752","5446","114897","4179","115855","3363","29432","1558","14453","1006","14979","1382","16590","1239","66025","2946"
"0400000US18","Indiana","5033384","1815","4251323","9858","760606","9525","555213","8265","314691","6630","240522","5898","157609","4575","74112","3082","83497","3234","31497","1664","14777","1194","16720","1122","16287","1386","21455","1392"
"0400000US19","Iowa","1780395","782","1476925","5882","294152","5734","196388","4847","129936","3740","66452","3344","65116","2377","34231","1867","30885","1641","14776","1118","8098","786","6678","843","17872","1384","9318","1019"
"0400000US20","Kansas","1916383","782","1596896","6137","308053","5925","222215","5383","134987","4392","87228","3023","62852","2710","32374","1805","30478","1976","15392","1219","10251","1038","5141","733","7594","786","11434","1130"
"0400000US21","Kentucky","2526858","1069","2107494","6929","405547","7025","287369","6318","144614","4326","142755","3912","81560","2641","35554","1935","46006","2064","18723","1505","8145","788","10578","1279","17895","1564","13817","1438"
"0400000US22","Louisiana","3809189","1692","3282322","9134","513547","8991","371170","8151","171196","4870","199974","6270","112463","3287","51982","2123","60481","2570","17271","1645","7087","1019","10184","1171","12643","1263","13320","1269"
"0400000US23","Maine","774376","630","658009","3429","113185","3219","74357","2657","26828","1576","47529","2333","25804","1555","8985","948","16819","1347","4092","726","1160","251","2932","677","8932","957","3182","500"
"0400000US24","Maryland","5710010","1760","4943985","9630","721983","9758","534566","9026","186397","5163","348169","7293","174059","4462","68160","2650","105899","3611","7755","990","4033","699","3722","617","5603","832","44042","2660"
"0400000US25","Massachusetts","6537202","1607","5690090","10187","785183","9686","582149","8622","175756","4399","406393","6746","190060","4069","68178","2366","121882","3228","9573","907","2827","425","6746","832","3401","511","61929","2475"
"0400000US26","Michigan","8003548","1228","6812055","14024","1150197","14052","865386","12510","365674","7979","499712","8371","230750","4486","91077","3134","139673","3412","34601","1584","11483","944","23118","1441","19460","1421","41296","2246"
"0400000US27","Minnesota","4126764","1200","3503015","6856","599207","6691","455563","6566","193375","3975","262188","5455","102984","2629","50591","1830","52393","1846","23886","1370","13480","993","10406","1025","16774","1067","24542","1561"
"0400000US28","Mississippi","1344113","889","1137066","6129","202589","5874","138973","5589","54804","3384","84169","4427","39117","2164","18584","1735","20533","1458","15332","1603","7844","1283","7488","1119","9167","1009","4458","741"
"0400000US29","Missouri","4436803","1597","3739719","10069","681864","9913","512665","8263","206056","5007","306609","6713","119270","3740","58095","2360","61175","2650","26072","1569","13527","1063","12545","1185","23857","1616","15220","1031"
"0400000US30","Montana","354837","376","290664","2146","62637","2098","38898","1948","30601","1878","8297","872","12213","1345","7192","1036","5021","747","4394","652","2740","530","1654","341","7132","920","1536","386"
"0400000US31","Nebraska","1181443","653","975465","4610","199152","4574","147042","4258","108372","3576","38670","1903","35503","2120","19983","1433","15520","1308","8642","740","5242","550","3400","571","7965","741","6826","676"
"0400000US32","Nevada","2499410","1243","1957620","8705","527113","8800","400741","7954","247856","5827","152885","4862","109036","4550","55018","3013","54018","3095","13163","1242","6168","866","6995","817","4173","665","14677","1113"
"0400000US33","New Hampshire","820079","593","710108","3410","105909","3283","73184","3014","24156","1929","49028","2402","25374","1540","7618","862","17756","1308","6138","768","1753","397","4385","715","1213","412","4062","621"
"0400000US34","New Jersey","8806019","1995","7938734","11103","806094","10808","654836","9759","143426","5109","511410","8836","145193","3635","51054","2317","94139","2798","4158","630","1854","481","2304","376","1907","477","61191","2241"
"0400000US35","New Mexico","1372155","851","1171006","4471","194295","4281","134536","3881","95731","3201","38805","2500","43455","2438","26599","1996","16856","1267","12937","1434","7464","1213","5473","922","3367","632","6854","797"
"0400000US36","New York","18059148","2789","16120162","15548","1788480","14919","1436951","11881","864270","10133","572681","8979","305765","5501","147543","3388","158222","4074","32159","1356","9581","682","22578","1207","13605","905","150506","4849"
"0400000US37","North Carolina","7549308","2221","6329428","14067","1177248","13734","756069","11857","415898","8524","340171","7323","346473","6362","153556","4798","192917","4215","53983","2748","19007","1479","34976","2332","20723","1491","42632","2078"
"0400000US38","North Dakota","350228","457","278925","2298","69690","2289","40728","1990","29140","1908","11588","1041","16335","1139","8061","780","8274","816","4917","680","3076","530","1841","389","7710","908","1613","360"
"0400000US39","Ohio","9095887","2157","7723799","15205","1334000","15055","1011186","12832","424433","7469","586753","9099","253414","5229","99386","2851","154028","4193","54723","2319","21143","1336","33580","1717","14677","1050","38088","1932"
"0400000US40","Oklahoma","2470157","987","2023983","4781","433066","5057","315961","4538","163396","3686","152565","3953","77502","2739","39176","1897","38326","1927","24287","1601","15996","1289","8291","872","15316","1021","13108","1095"
"0400000US41","Oregon","3250716","1297","2653044","9353","577986","9199","407051","8546","223307","6103","183744","5871","143411","4033","75483","2999","67928","2574","20588","1962","9295","1073","11293","1534","6936","812","19686","1286"
"0400000US42","Pennsylvania","11162636","1903","9809533","14618","1295353","13680","945229","12104","358178","7783","587051","8142","308295","5412","106919","3074","201376","4699","29179","1406","7804","825","21375","1130","12650","960","57750","2727"
"0400000US44","Rhode Island","1043118","690","903760","3719","131813","3631","102472","3575","33236","2007","69236","2828","27391","1198","9708","882","17683","958","1580","396","566","194","1014","297","370","132","7545","851"
"0400000US45","South Carolina","3977158","1460","3339870","9684","620071","9530","401708","8291","123100","4200","278608","6854","180188","4519","68127","2824","112061","3349","24632","1827","9141","1141","15491","1411","13543","1257","17217","1452"
"0400000US46","South Dakota","392927","436","325886","2990","65448","2974","44336","2518","32232","2248","12104","1191","10327","950","5330","709","4997","680","5098","785","3779","681","1319","370","5687","652","1593","420"
"0400000US47","Tennessee","4946936","1734","4158311","12065","767346","11630","555592","9994","320412","7055","235180","6212","163769","4858","77077","3583","86692","3123","28448","2100","13753","1337","14695","1432","19537","1414","21279","1614"
"0400000US48","Texas","23187092","3561","19251671","26527","3748281","26377","2778396","24225","1736301","18534","1042095","13595","792833","10168","421175","7675","371658","7815","107612","3399","66610","2631","41002","2450","69440","2513","187140","4916"
"0400000US49","Utah","2547335","1137","2106025","7109","422641","6863","285008","5999","104544","3493","180464","4746","116920","4161","45813","2673","71107","3232","13660","1279","8208","1019","5452","808","7053","1016","18669","1248"
"0400000US50","Vermont","212876","284","177624","1501","33882","1459","22752","1303","10533","1132","12219","920","7407","731","2440","390","4967","616","1769","234","381","119","1388","235","1954","389","1370","453"
"0400000US51","Virginia","7104696","1949","5950830","13822","1089947","12913","749882","11017","314083","6252","435799","9514","296292","5224","119036","3592","177256","3799","18373","1460","6784","721","11589","1220","25400","1426","63919","2887"
"0400000US53","Washington","6197257","1582","5114605","11244","1030338","11390","742623","10630","386156","7495","356467","7564","238209","5169","116763","4227","121446","3957","38135","2089","17954","1432","20181","1503","11371","1113","52314","2095"
"0400000US54","West Virginia","1126400","631","984044","4402","139674","4342","89200","3651","30153","1886","59047","2715","37430","1767","11885","1010","25545","1487","5875","712","1629","287","4246","633","7169","904","2682","386"
"0400000US55","Wisconsin","4188190","1261","3563213","8361","609358","8212","437248","7201","248890","4629","188358","4918","128189","3532","58115","2354","70074","2445","26048","1405","10955","850","15093","1041","17873","1306","15619","1191"
"0400000US56","Wyoming","173753","272","142973","1832","29910","1764","18014","1473","12910","1187","5104","1039","6739","884","3179","507","3560","747","2912","593","1798","461","1114","289","2245","505","870","344"
"0400000US72","Puerto Rico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
