"GEO_ID","NAME","B07201_001E","B07201_001M","B07201_002E","B07201_002M","B07201_003E","B07201_003M","B07201_004E","B07201_004M","B07201_005E","B07201_005M","B07201_006E","B07201_006M","B07201_007E","B07201_007M","B07201_008E","B07201_008M","B07201_009E","B07201_009M","B07201_010E","B07201_010M","B07201_011E","B07201_011M","B07201_012E","B07201_012M","B07201_013E","B07201_013M","B07201_014E","B07201_014M"
"0400000US12","Florida","19368857","7803","16236147","50006","2926339","47624","1976547","43469","791648","27468","1184899","28951","851032","25114","322747","15149","528285","20382","61509","6238","24712","3912","36797","5201","37251","5300","206371","13529"
"0400000US13","Georgia","8335335","9489","6964996","35077","1319675","32626","930755","28900","283016","16813","647739","23182","324612","17630","149847","12390","174765","12406","40500","5177","20526","3707","19974","3226","23808","3385","50664","6161"
"0400000US15","Hawaii","1149169","1418","978169","8491","154584","8144","103664","7355","41149","4653","62515","5764","45680","4070","23869","2849","21811","2918","5069","1379","2273","944","2796","974","171","208","16416","3339"
"0400000US16","Idaho","1090547","3345","887520","13459","197360","13450","130743","10512","60067","6970","70676","7785","46717","5965","25187","4877","21530","3579","15056","3921","8595","3323","6461","2304","4844","1589","5667","2221"
"0400000US17","Illinois","11235686","6077","9750027","28150","1422180","27681","1148357","25825","513785","19197","634572","22559","228819","10861","108714","7076","120105","8857","30490","3875","15293","2977","15197","2618","14514","2091","63479","5530"
"0400000US18","Indiana","5090988","5772","4268628","24383","802882","23256","588273","19767","316332","13987","271941","12147","164449","10089","82448","7408","82001","6156","34720","3836","15627","2741","19093","3065","15440","2713","19478","3532"
"0400000US19","Iowa","1816045","3021","1497420","12905","310795","11720","204747","9802","126912","7438","77835","7436","71399","6295","36492","4948","34907","4157","12876","2552","8256","2263","4620","1241","21773","4310","7830","2179"
"0400000US20","Kansas","1943154","3003","1622813","12439","307837","12455","219151","11297","128183","9611","90968","6135","64139","5673","30302","3519","33837","4380","14717","3018","8939","2689","5778","1505","9830","2502","12504","2793"
"0400000US21","Kentucky","2557367","5791","2127991","18219","417287","16691","292718","16648","143655","9592","149063","11972","86505","6852","41749","4655","44756","4521","18339","2606","9654","2123","8685","1802","19725","3417","12089","3046"
"0400000US22","Louisiana","3856567","4592","3346892","19482","497369","18615","351078","15785","164418","11356","186660","12232","116387","8418","53133","5042","63254","6556","18166","4317","7995","2772","10171","3769","11738","2835","12306","2606"
"0400000US23","Maine","780037","1128","661124","7904","116426","7981","78847","6502","29947","4595","48900","5917","25096","3225","8312","1889","16784","2560","2751","948","750","519","2001","758","9732","2496","2487","890"
"0400000US24","Maryland","5784000","4454","4948532","24278","786117","22594","583420","20280","202227","12451","381193","17860","189129","10026","74026","5987","115103","8295","7322","1752","4752","1509","2570","757","6246","2193","49351","4975"
"0400000US25","Massachusetts","6627481","3739","5807369","18647","755969","19100","554619","18110","161142","9982","393477","13885","186721","9541","71837","5836","114884","8072","10046","2180","3077","1169","6969","1801","4583","1096","64143","6172"
"0400000US26","Michigan","8029370","4037","6854110","23376","1135382","23335","856216","19953","335561","13995","520655","16184","232083","10969","83053","6526","149030","7878","28254","3147","8032","1564","20222","2866","18829","3140","39878","4867"
"0400000US27","Minnesota","4197013","3441","3546138","18084","622329","17633","474762","15541","205321","12842","269441","10250","105786","7318","53634","5208","52152","4603","26088","3244","16011","2450","10077","2380","15693","2412","28546","4551"
"0400000US28","Mississippi","1357062","4487","1145977","12039","206862","12120","144941","12023","60075","7514","84866","7908","40163","4176","15467","2442","24696","3982","14722","3005","6674","1699","8048","2525","7036","1783","4223","1220"
"0400000US29","Missouri","4486084","5985","3783890","21513","686026","20698","508513","18840","197488","11594","311025","14492","125115","7998","65334","5566","59781","5961","28869","3513","13289","2453","15580","2539","23529","3381","16168","2286"
"0400000US30","Montana","361354","1443","299669","5964","60555","5690","37133","4763","27831","4206","9302","2704","10271","2407","5028","1230","5243","2089","5682","2092","2893","1092","2789","1613","7469","2597","1130","575"
"0400000US31","Nebraska","1208288","2263","1005387","9626","195918","9286","135880","7362","97500","6589","38380","4888","38753","4209","22530","3253","16223","2431","10803","2200","6004","1621","4799","1425","10482","2072","6983","1253"
"0400000US32","Nevada","2591380","2818","2069709","18288","505130","18140","370794","16581","237439","13828","133355","10293","119429","8966","62972","6614","56457","5774","11022","2276","4507","1309","6515","1771","3885","1390","16541","2619"
"0400000US33","New Hampshire","826417","1558","705616","7783","115510","7857","76979","6755","24573","4003","52406","5499","31970","4325","11448","2501","20522","3393","5880","1699","2998","1343","2882","971","681","524","5291","1775"
"0400000US34","New Jersey","8854363","4962","7987859","26012","800644","23767","646289","22004","149530","10987","496759","19154","148436","8426","50992","5392","97444","6765","4651","1546","2460","1401","2191","707","1268","636","65860","6182"
"0400000US35","New Mexico","1372840","2939","1173140","10452","194526","10149","139370","8994","100013","7747","39357","4791","42256","4941","25091","3651","17165","3721","9207","2216","6359","2090","2848","968","3693","1307","5174","1688"
"0400000US36","New York","18195086","7588","16311700","32610","1734798","31429","1385234","30032","830110","19930","555124","21151","306417","11901","151518","8870","154899","7208","30517","3376","8606","1767","21911","2977","12630","2777","148588","10298"
"0400000US37","North Carolina","7741498","5473","6455232","28744","1245592","30639","781473","21957","407281","17074","374192","14774","393909","16156","177875","10981","216034","10914","51915","6158","19859","3830","32056","4413","18295","2526","40674","4245"
"0400000US38","North Dakota","366653","1261","285287","6198","79722","6231","45761","5225","33520","4484","12241","2521","19417","3416","10117","2393","9300","2358","6605","1568","4868","1376","1737","647","7939","2612","1644","624"
"0400000US39","Ohio","9142367","4523","7699389","30496","1397507","29427","1058501","27291","442034","16959","616467","21089","270564","11281","111957","7574","158607","8427","52698","5118","20156","3275","32542","4044","15744","3074","45471","5621"
"0400000US40","Oklahoma","2527447","3271","2075818","14907","436608","14128","316674","12439","161610","8737","155064","7907","76236","5754","34516","3846","41720","4136","27922","3204","16784","2296","11138","2382","15776","2643","15021","2976"
"0400000US41","Oregon","3336125","2713","2739455","18204","576754","17902","398199","15896","217439","10573","180760","11497","154195","8470","80564","6125","73631","6168","17632","3184","6218","1617","11414","2562","6728","2294","19916","3518"
"0400000US42","Pennsylvania","11196349","4627","9802581","31558","1334961","30492","972350","25411","359277","15552","613073","19265","317114","14346","107881","7348","209233","10536","33033","3830","9618","2364","23415","2730","12464","2072","58807","5700"
"0400000US44","Rhode Island","1045062","1593","901338","9189","136066","9362","101361","8012","35667","4876","65694","6335","33028","4078","10107","2165","22921","3593","1458","659","345","394","1113","495","219","169","7658","2447"
"0400000US45","South Carolina","4098236","3827","3445799","19039","634519","18808","411138","15807","116228","8748","294910","13297","184160","9592","62981","5228","121179","7365","25328","4072","7773","2107","17555","3512","13893","2771","17918","3460"
"0400000US46","South Dakota","404450","3201","332599","5775","70064","5294","46675","4792","32859","4069","13816","2174","11985","2522","7093","2185","4892","1333","5202","1988","4444","1599","758","639","6202","1718","1787","1305"
"0400000US47","Tennessee","5043933","4774","4245196","25583","777848","25408","548820","20905","309953","14332","238867","11872","177706","11533","88445","7503","89261","8044","31040","4325","15441","3383","15599","2873","20282","3648","20889","3770"
"0400000US48","Texas","24074953","12589","20139267","55741","3725582","52812","2707673","49380","1688889","39609","1018784","30782","848398","26594","439096","19481","409302","18350","104771","7928","64513","7064","40258","5454","64740","5554","210104","13128"
"0400000US49","Utah","2631441","2874","2169497","19789","439860","18506","297440","15501","104784","7620","192656","13630","123809","9585","49911","6202","73898","7959","11824","2265","7739","2210","4085","1351","6787","1702","22084","2547"
"0400000US50","Vermont","213974","1039","176862","3869","34032","3397","23490","3096","10695","2080","12795","2985","6507","1295","1600","524","4907","1168","1798","570","400","261","1398","556","2237","940","3080","1950"
"0400000US51","Virginia","7234970","7374","6015830","29853","1150256","27098","785160","23430","328100","13410","457060","20446","319287","15982","129197","8808","190090","11841","18898","3096","6090","2049","12808","2603","26911","3569","68884","6308"
"0400000US53","Washington","6375015","3380","5208820","26213","1109133","25456","803292","23774","424732","16630","378560","19597","256464","12221","123766","8362","132698","8472","36201","4745","14239","2726","21962","4003","13176","3628","57062","6741"
"0400000US54","West Virginia","1123815","4271","991855","9883","130011","8431","82326","7067","31441","3783","50885","6212","35098","3759","9493","2017","25605","3294","5903","1908","1085","569","4818","1791","6684","2047","1949","791"
"0400000US55","Wisconsin","4221593","2834","3591777","16805","612674","16532","443352","15300","242509","11239","200843","11191","124532","7229","52140","3933","72392","6190","28247","3379","11670","2486","16577","2154","16543","2520","17142","3221"
"0400000US56","Wyoming","177516","604","145673","4753","31071","4545","15575","3462","12897","3222","2678","999","7107","1652","3570","1025","3537","1348","4253","1619","3147","1355","1106","903","4136","1714","772","860"
"0400000US72","Puerto Rico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
