"GEO_ID","NAME","B07201_001E","B07201_001M","B07201_002E","B07201_002M","B07201_003E","B07201_003M","B07201_004E","B07201_004M","B07201_005E","B07201_005M","B07201_006E","B07201_006M","B07201_007E","B07201_007M","B07201_008E","B07201_008M","B07201_009E","B07201_009M","B07201_010E","B07201_010M","B07201_011E","B07201_011M","B07201_012E","B07201_012M","B07201_013E","B07201_013M","B07201_014E","B07201_014M"
"0400000US25","Massachusetts","6575245","1710","5723463","9256","787557","9064","582740","7407","175138","4364","407602","6313","190779","3725","70188","2493","120591","2980","10374","896","2976","443","7398","758","3664","575","64225","3183"
"0400000US26","Michigan","8015070","1625","6816433","12603","1154394","12376","865447","10943","364711","6771","500736","8110","233351","3908","91575","2540","141776","3155","36568","1741","12498","1033","24070","1499","19028","1813","44243","2219"
"0400000US27","Minnesota","4160037","1279","3531358","8494","603533","7864","457649","7685","193560","4199","264089","6119","104465","2947","51060","2216","53405","2040","25644","1619","14665","1181","10979","923","15775","881","25146","1786"
"0400000US28","Mississippi","1350386","917","1141447","4833","204970","4703","142328","4777","57616","3259","84712","3755","39076","2254","17776","1601","21300","1705","14496","1425","7177","1213","7319","850","9070","1067","3969","659"
"0400000US29","Missouri","4454856","1424","3757805","9572","682125","9288","510902","8061","201913","5251","308989","6164","120809","3883","59196","2333","61613","2684","26585","1742","14065","1253","12520","1158","23829","1632","14926","1169"
"0400000US30","Montana","357561","395","291835","2479","64248","2401","39636","2075","30892","1918","8744","1058","13138","1176","7406","917","5732","720","4388","666","2732","475","1656","422","7086","835","1478","365"
"0400000US31","Nebraska","1194811","746","990021","4232","197365","4145","145046","3765","106863","3312","38183","1895","36197","1754","20452","1287","15745","1228","8844","896","5063","576","3781","614","7278","664","7425","947"
"0400000US32","Nevada","2538731","1172","2015031","9111","508598","8879","380023","7778","236893","5798","143130","4828","111145","3389","55172","2642","55973","2669","13199","1237","6580","934","6619","783","4231","657","15102","1163"
"0400000US33","New Hampshire","822920","565","706235","3937","112254","3726","76113","2922","24714","1676","51399","2333","28190","1774","8683","953","19507","1387","6569","802","1978","392","4591","742","1382","463","4431","655"
"0400000US34","New Jersey","8818797","1960","7948590","9259","806198","8592","655805","8671","140506","3999","515299","7431","143771","3830","49957","2364","93814","2979","4549","665","1697","421","2852","513","2073","488","64009","2613"
"0400000US35","New Mexico","1372468","920","1173287","4931","192675","4873","133857","4360","96279","3782","37578","2373","43187","2478","24744","1875","18443","1477","12661","1353","6902","1002","5759","893","2970","485","6506","1096"
"0400000US36","New York","18092484","2871","16178909","15078","1761280","13283","1411920","12260","844516","9998","567404","8014","305098","4851","147839","3524","157259","3924","31070","1660","9021","894","22049","1259","13192","944","152295","4373"
"0400000US37","North Carolina","7644653","2046","6405204","12346","1195538","12311","759754","10368","414565","7841","345189","7336","362441","5410","160487","3578","201954","4579","52898","2721","18156","1316","34742","2322","20445","1617","43911","2297"
"0400000US38","North Dakota","357713","525","285550","2306","70315","2302","41852","2010","30041","1849","11811","1229","15715","1229","7754","802","7961","880","5234","661","3337","515","1897","370","7514","1059","1848","312"
"0400000US39","Ohio","9112203","2360","7726061","15000","1345784","14872","1018274","13634","428962","8313","589312","9722","257122","5000","100808","3220","156314","3878","55622","2237","21631","1576","33991","1933","14766","1113","40358","2146"
"0400000US40","Oklahoma","2557042","943","2095406","6937","448703","6474","326378","5760","172678","3809","153700","3988","82295","2337","41287","1754","41008","1921","24569","1440","15718","1330","8851","909","15461","1119","12933","1206"
"0400000US41","Oregon","3291957","1213","2686220","7988","585322","8001","408379","7901","222388","5840","185991","5301","148590","4140","77756","2781","70834","2909","21017","1679","9440","1007","11577","1217","7336","786","20415","1456"
"0400000US42","Pennsylvania","11173434","2037","9798277","14359","1315134","14022","956703","12317","363389","7424","593314","8933","316656","5360","113135","3222","203521","3747","29857","1407","7974","722","21883","1249","11918","938","60023","2619"
"0400000US44","Rhode Island","1044224","671","903133","3273","133470","3425","102715","3464","34236","2064","68479","2777","28698","1390","9836","937","18862","1125","1735","374","729","252","1006","273","322","122","7621","833"
"0400000US45","South Carolina","4035495","1432","3399484","8475","619193","8085","398221","7090","120182","4215","278039","5620","183589","4253","67034","2757","116555","3644","23575","1883","9206","1594","14369","1239","13808","1148","16818","1408"
"0400000US46","South Dakota","399073","458","330016","2532","67353","2437","44799","2268","32342","1895","12457","1130","11503","894","5526","711","5977","710","5280","655","3830","580","1450","341","5771","754","1704","583"
"0400000US47","Tennessee","4991698","1454","4205285","9343","765014","9132","549695","8863","318071","7081","231624","5524","166412","4329","76782","2873","89630","3175","30602","1916","14757","1351","15845","1430","18305","1749","21399","1836"
"0400000US48","Texas","23588821","4400","19643795","27926","3747630","26703","2765741","25633","1708925","19706","1056816","15866","808199","11376","429410","8347","378789","7185","108845","3969","67180","3117","41665","2551","64845","2828","197396","5967"
"0400000US49","Utah","2588452","1242","2139896","7006","428139","7151","284241","6043","103842","3379","180399","4799","121401","3543","49022","2666","72379","3015","14854","1458","8783","1145","6071","939","7643","979","20417","1472"
"0400000US50","Vermont","213950","249","177503","1612","35075","1623","23537","1452","10626","886","12911","1223","7855","710","2729","396","5126","584","1725","291","344","110","1381","265","1958","342","1372","313"
"0400000US51","Virginia","7164602","1928","5993651","13436","1103909","13354","760666","11767","316200","6517","444466","9423","299912","5826","118923","3826","180989","4099","17266","1311","6533","842","10733","877","26065","1506","67042","2990"
"0400000US53","Washington","6280453","1761","5182219","13653","1044479","12855","744131","11026","388530","7120","355601","8197","251547","5595","124492","3931","127055","3861","37223","1997","18213","1388","19010","1330","11578","1199","53755","2206"
"0400000US54","West Virginia","1125073","664","983467","4180","139093","4102","88316","3652","30477","1991","57839","2958","37776","1767","12067","1051","25709","1586","5810","573","1666","337","4144","524","7191","698","2513","398"
"0400000US55","Wisconsin","4202731","1302","3572878","8242","613677","8158","438553","7294","248503","4785","190050","4224","131548","3036","58457","2188","73091","2254","26637","1349","10912","710","15725","1101","16939","1078","16176","1159"
"0400000US56","Wyoming","175518","275","143985","1967","30675","1991","19090","1688","13731","1319","5359","1032","6481","781","2950","489","3531","632","2922","507","1775","403","1147","314","2182","528","858","297"
"0400000US72","Puerto Rico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
