"GEO_ID","NAME","B07201_001E","B07201_001M","B07201_002E","B07201_002M","B07201_003E","B07201_003M","B07201_004E","B07201_004M","B07201_005E","B07201_005M","B07201_006E","B07201_006M","B07201_007E","B07201_007M","B07201_008E","B07201_008M","B07201_009E","B07201_009M","B07201_010E","B07201_010M","B07201_011E","B07201_011M","B07201_012E","B07201_012M","B07201_013E","B07201_013M","B07201_014E","B07201_014M"
"0400000US12","Florida","20582705","9597","17512311","55085","2869618","54156","1885853","45544","794309","32791","1091544","38390","880187","30591","342495","17899","537692","21057","65556","8431","23212","4768","42344","7273","38022","5543","200776","12800"
"0400000US13","Georgia","8715979","8454","7475896","35052","1192647","32927","810001","26534","226530","11001","583471","23814","325817","17577","150909","12604","174908","10767","30041","4243","16766","3931","13275","2644","26788","5905","47436","5976"
"0400000US15","Hawaii","1125644","1952","973330","10420","139456","10889","92776","10265","33746","4808","59030","8183","41544","4484","20283","3382","21261","2898","4197","1282","2082","838","2115","888","939","713","12858","2559"
"0400000US16","Idaho","1307728","5547","1092112","13489","211242","12382","135237","10505","58436","6762","76801","8800","56428","7533","30483","5562","25945","4107","14003","3397","6003","1797","8000","2637","5574","1546","4374","1673"
"0400000US17","Illinois","11124335","6438","9781805","32339","1286822","31400","1035730","29700","477202","20112","558528","23586","211743","9423","109156","7739","102587","6818","25123","3771","10905","2400","14218","2973","14226","2561","55708","5876"
"0400000US18","Indiana","5210482","6135","4465112","23178","721370","22072","493939","20045","264623","14130","229316","12825","174493","11173","81305","8700","93188","7307","33843","4378","15367","3249","18476","3072","19095","3575","24000","4090"
"0400000US19","Iowa","1913434","2421","1626148","11961","278101","11179","182704","8821","111822","7414","70882","5711","69344","5842","31817","3931","37527","4032","10146","1836","5090","1097","5056","1546","15907","2753","9185","3486"
"0400000US20","Kansas","2000326","2735","1670941","13883","319127","14015","221358","11910","134586","9431","86772","7448","72350","7335","35440","4845","36910","4797","15655","2993","10094","2177","5561","1951","9764","2120","10258","1977"
"0400000US21","Kentucky","2634213","5477","2233979","17663","390944","17060","279296","14144","148346","10201","130950","9584","78229","7381","37950","6450","40279","4272","17417","3168","7616","1972","9801","2303","16002","3063","9290","2157"
"0400000US22","Louisiana","3868435","4548","3377897","24279","477612","23351","351717","21298","155067","12305","196650","15652","99591","8763","44441","5528","55150","6074","16742","4099","5936","1999","10806","4063","9562","2610","12926","3035"
"0400000US23","Maine","790844","1554","689070","7443","98442","7089","60544","6424","21350","3398","39194","5225","28021","3455","12698","2786","15323","2199","3269","934","1231","650","2038","691","6608","1353","3332","1291"
"0400000US24","Maryland","5830055","4544","5090353","23840","695965","23010","503745","20270","158345","13431","345400","17351","182596","10468","61675","6379","120921","8765","5363","1462","2015","745","3348","1241","4261","1744","43737","5097"
"0400000US25","Massachusetts","6799379","4238","5948633","27286","786857","25843","573088","23782","175636","12116","397452","19432","202635","10390","78607","6076","124028","9575","7867","1807","3025","1599","4842","1140","3267","1115","63889","7028"
"0400000US26","Michigan","8095295","4846","7041678","28797","1018906","26945","737993","22861","297166","13589","440827","15533","227540","10012","81432","6309","146108","7972","30854","3705","7344","1623","23510","3462","22519","3196","34711","4261"
"0400000US27","Minnesota","4342046","3291","3737284","16951","582340","15830","439055","15999","192420","11396","246635","11918","103989","6255","49590","4556","54399","4413","24622","3169","14806","2014","9816","2515","14674","3208","22422","4673"
"0400000US28","Mississippi","1423354","4561","1218473","13784","200928","12728","139055","11399","51164","7037","87891","9275","41632","5901","13909","3165","27723","5156","14561","3811","5929","1631","8632","3386","5680","2199","3953","1296"
"0400000US29","Missouri","4546674","5002","3898819","19341","629605","20020","465703","17646","179906","11169","285797","13905","123434","7710","63004","6163","60430","5663","21479","3957","10562","2413","10917","2691","18989","3708","18250","3256"
"0400000US30","Montana","378157","1194","304005","6474","72529","6260","45184","5769","34195","4848","10989","2960","14947","2581","6888","1714","8059","1964","3390","967","1908","799","1482","812","9008","2496","1623","990"
"0400000US31","Nebraska","1248635","2634","1050171","9039","192106","8579","136409","8394","97232","8373","39177","4273","37222","4088","20599","3053","16623","2828","10039","2275","7445","2102","2594","882","8436","1672","6358","1746"
"0400000US32","Nevada","2768868","3191","2275869","20368","473101","20286","338865","16881","218011","13355","120854","12052","115443","9149","55229","6473","60214","4958","16676","3179","7129","1680","9547","2593","2117","718","19898","5141"
"0400000US33","New Hampshire","850657","1294","742679","7476","102803","7454","65680","6508","21260","3718","44420","5198","29962","3860","8923","2695","21039","2850","6776","1849","2473","1361","4303","1298","385","280","5175","2255"
"0400000US34","New Jersey","8791672","5050","7888800","24045","838705","23063","671014","23412","151581","12153","519433","21226","161724","9443","51376","5076","110348","7880","2912","1410","1454","1011","1458","868","3055","1582","64167","7967"
"0400000US35","New Mexico","1392171","3188","1215529","13161","171241","12214","120264","10338","86952","9559","33312","5803","37969","4671","23333","3531","14636","2726","9441","2050","7193","2084","2248","814","3567","1602","5401","2324"
"0400000US36","New York","17894581","8728","16020647","32864","1744308","31708","1369258","29442","836791","23983","532467","18260","330608","14247","160216","9755","170392","9258","30980","3625","9441","1773","21539","3286","13462","2425","129626","9556"
"0400000US37","North Carolina","8404494","6589","7102908","36329","1253981","33502","757367","24959","405514","18898","351853","17948","430340","20910","183811","10983","246529","15978","47739","6426","17216","3119","30523","4914","18535","2901","47605","6249"
"0400000US38","North Dakota","374980","1380","299924","7806","72883","7689","47697","6311","34366","5012","13331","4380","15674","3464","6156","1765","9518","2844","3945","1197","2015","955","1930","796","5567","1518","2173","1033"
"0400000US39","Ohio","9272905","5086","7894603","30185","1338849","30472","1009311","28811","419446","17536","589865","22022","272920","12285","107839","9504","165081","8466","43523","4977","15985","2479","27538","4032","13095","2528","39453","5086"
"0400000US40","Oklahoma","2600948","3146","2170128","14132","420029","14502","309107","13162","160810","10080","148297","9750","76868","6711","38359","4109","38509","5207","20759","2653","12796","2041","7963","1600","13295","2482","10791","2002"
"0400000US41","Oregon","3503865","3399","2958453","19733","528521","19150","351699","16867","196577","11004","155122","10758","153635","10235","79630","6125","74005","8249","16475","2691","6191","1374","10284","2333","6712","1951","16891","3527"
"0400000US42","Pennsylvania","11238425","5798","9819229","35352","1369859","34803","963583","27765","341636","17674","621947","18827","362253","16931","137604","11245","224649","13007","30727","3623","5313","1037","25414","3725","13296","3236","49337","5737"
"0400000US44","Rhode Island","1050602","1636","930406","10263","115670","10336","84390","8362","25610","5572","58780","7038","29904","3805","11884","2788","18020","2558","766","532","413","510","353","277","610","483","4526","1436"
"0400000US45","South Carolina","4364495","4033","3745723","16858","596717","16133","365702","15491","109617","10763","256085","13509","196882","11817","67244","6752","129638","8535","21002","3167","7930","1624","13072","2527","13131","3282","22055","4490"
"0400000US46","South Dakota","421044","3129","350639","5504","66764","5584","43835","4942","32970","4220","10865","2878","13288","2436","7248","1999","6040","2042","6070","1613","3527","1329","2543","1207","3571","1146","3641","2705"
"0400000US47","Tennessee","5285298","6259","4495893","22926","771253","23230","527042","21594","308825","17956","218217","13212","189092","13133","91616","8808","97476","9582","33946","4418","18648","3712","15298","3173","21173","5396","18152","3267"
"0400000US48","Texas","25562240","13415","21664063","67302","3695460","61432","2670724","54021","1657200","38775","1013524","35855","880217","28171","457084","21161","423133","20579","92397","8052","54588","6429","37809","5311","52122","5788","202717","15526"
"0400000US49","Utah","2830657","3661","2377013","18530","438139","17936","284198","15556","98758","8913","185440","13802","129378","9216","54159","6753","75219","6954","15751","2818","9261","2347","6490","1496","8812","2099","15505","3302"
"0400000US50","Vermont","215772","1201","180554","3721","34600","3420","22240","3265","9893","1938","12347","2749","8457","1582","2784","893","5673","1228","1403","709","247","224","1156","670","2500","882","618","516"
"0400000US51","Virginia","7398204","7583","6277792","28821","1053146","28821","693396","26708","272540","13376","420856","22303","312101","13403","120999","7826","191102","10636","17018","4303","7624","3663","9394","2148","30631","4233","67266","8095"
"0400000US53","Washington","6754060","5591","5604371","27868","1089498","27663","781118","23746","413338","18277","367780","16275","264757","15009","135607","9321","129150","10395","33341","4791","16322","3747","17019","3394","10282","2916","60191","6185"
"0400000US54","West Virginia","1143001","4178","996884","10248","140917","8651","88158","8153","25817","4132","62341","7381","34973","4114","10423","1760","24550","3673","6973","2151","3147","1560","3826","1150","10813","3052","5200","2112"
"0400000US55","Wisconsin","4300236","3070","3714789","19978","571537","19258","395181","16092","203181","12354","192000","9935","135284","8485","60271","6347","75013","6291","25331","3512","8341","1720","16990","2910","15741","2874","13910","3387"
"0400000US56","Wyoming","176977","740","150878","3794","25934","3637","14841","3044","10389","2583","4452","1583","6722","1802","3162","1173","3560","1436","3775","1718","2120","1455","1655","1071","596","335","165","194"
"0400000US72","Puerto Rico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
