"GEO_ID","NAME","B07201_001E","B07201_001M","B07201_002E","B07201_002M","B07201_003E","B07201_003M","B07201_004E","B07201_004M","B07201_005E","B07201_005M","B07201_006E","B07201_006M","B07201_007E","B07201_007M","B07201_008E","B07201_008M","B07201_009E","B07201_009M","B07201_010E","B07201_010M","B07201_011E","B07201_011M","B07201_012E","B07201_012M","B07201_013E","B07201_013M","B07201_014E","B07201_014M"
"0400000US12","Florida","17548674","8581","14609041","43046","2792672","41613","2026881","35384","865569","24968","1161312","29274","669003","25084","266832","13615","402171","16057","61026","6846","28312","5452","32714","4589","35762","4565","146961","10701"
"0400000US13","Georgia","7759171","9158","6432060","31596","1287707","32480","949380","31036","256397","14318","692983","28342","269586","14421","124598","8845","144988","11525","40294","4665","17325","3220","22969","3611","28447","3805","39404","5273"
"0400000US15","Hawaii","943403","1339","796021","8614","131301","8692","82059","7285","37456","4281","44603","6078","40691","5295","17869","3245","22822","3751","8049","1898","2736","981","5313","1474","502","444","16081","4632"
"0400000US16","Idaho","1019475","4270","845828","10911","170952","10534","117833","8965","68836","7014","48997","6240","33727","4615","16396","3158","17331","3671","12404","2731","6035","2079","6369","2071","6988","1744","2695","915"
"0400000US17","Illinois","11032743","7807","9573970","31976","1399784","29914","1155278","25936","591652","18507","563626","19625","201952","11619","106289","7628","95663","7423","28296","3821","16351","2889","11945","2107","14258","3342","58989","4846"
"0400000US21","Kentucky","2505140","5260","2089235","16790","397816","16435","281467","14062","142257","9645","139210","9235","81589","7386","35329","4644","46260","5725","19119","3779","9510","2573","9609","2501","15641","3097","18089","4126"
"0400000US18","Indiana","5026720","7030","4230109","23358","776043","22537","576000","20527","329212","16129","246788","14093","152240","9506","70158","6265","82082","6024","31393","3625","14693","2791","16700","2325","16410","3082","20568","2852"
"0400000US19","Iowa","1699598","4058","1402697","12132","288864","10410","197044","9320","135680","8767","61364","5505","56494","5505","30877","4308","25617","3179","17673","2842","8428","1505","9245","2523","17653","2458","8037","2003"
"0400000US20","Kansas","1925681","4124","1586098","13797","329214","13723","232281","12056","146728","9340","85553","7458","74668","6203","37696","4855","36972","4144","14082","2640","9337","2156","4745","1306","8183","2137","10369","2340"
"0400000US22","Louisiana","3346064","3442","2849938","22077","486596","21364","355838","18727","192589","14547","163249","11135","92168","7401","52711","5428","39457","5826","27066","3812","11126","2010","15940","3293","11524","3571","9530","1879"
"0400000US23","Maine","767214","1548","654031","6566","111648","6118","78120","6686","33146","4729","44974","5325","21605","3062","8254","1839","13351","3007","4758","1444","2496","1047","2262","974","7165","2182","1535","571"
"0400000US24","Maryland","5409483","3678","4644653","22801","720239","21821","544737","20274","178428","12712","366309","17755","157027","10024","64107","6662","92920","7318","16053","3595","3531","1622","12522","3068","2422","981","44591","5813"
"0400000US25","Massachusetts","6462931","3518","5559571","23843","844546","23849","648721","21664","252007","13639","396714","16427","183849","11062","74279","6078","109570","8204","9623","1721","3939","1360","5684","1164","2353","808","58814","7087"
"0400000US26","Michigan","7931583","4258","6737103","27812","1155033","27785","896986","24397","413906","17733","483080","18131","210712","12411","76567","5863","134145","9620","32238","3704","11754","2403","20484","3138","15097","2665","39447","4720"
"0400000US27","Minnesota","3930515","4188","3317775","16279","589058","17042","462680","15049","220912","10568","241768","11858","85646","6585","43149","4584","42497","4484","21594","3183","12074","2673","9520","2053","19138","3022","23682","3845"
"0400000US28","Mississippi","1318873","4891","1115417","13557","198193","12575","134526","12323","54160","7068","80366","9013","42069","5893","22803","4317","19266","3847","14024","3044","8286","2652","5738","1743","7574","2215","5263","1291"
"0400000US29","Missouri","4409056","6170","3690810","19718","702615","18860","541224","18371","225823","12527","315401","14347","114190","7644","53546","4842","60644","6496","23402","3519","12219","1986","11183","3031","23799","3762","15631","2315"
"0400000US30","Montana","344514","1713","277159","5707","65904","6059","37978","4566","28737","3928","9241","2430","13679","2747","7734","1791","5945","1942","6757","2263","3804","1628","2953","1620","7490","2191","1451","826"
"0400000US31","Nebraska","1056060","2471","855884","9858","194896","9067","144657","8294","109947","7969","34710","4098","33809","3672","19087","3132","14722","2778","8896","1986","5836","1382","3060","1275","7534","1290","5280","1397"
"0400000US32","Nevada","2402409","3165","1811938","21733","573905","21084","465190","19952","280139","15836","185051","13284","90831","8650","45757","7083","45074","4727","13907","2557","8769","2371","5138","1356","3977","1129","16566","3435"
"0400000US33","New Hampshire","811052","1339","693951","7706","113618","7589","81305","6602","28038","4654","53267","5626","23120","3110","6159","1453","16961","2946","6599","1428","1571","801","5028","1264","2594","1636","3483","1128"
"0400000US34","New Jersey","8709933","4515","7841470","25935","811851","24885","671943","22682","114545","10700","557398","21113","132184","9588","46815","5759","85369","6992","5927","2091","2366","1271","3561","1665","1797","860","56612","6048"
"0400000US35","New Mexico","1359664","2872","1146865","11279","206117","10843","139192","11135","96119","9128","43073","6619","50067","6004","27897","4027","22170","4785","12396","2440","7389","2208","5007","1228","4462","1983","6682","1850"
"0400000US36","New York","17623604","7160","15643951","38597","1839550","37414","1489590","34943","931282","22541","558308","22919","300553","13434","144906","8791","155647","9703","35885","3416","14678","2604","21207","2524","13522","1886","140103","10132"
"0400000US37","North Carolina","6638360","4547","5536769","25387","1053895","24740","689991","20963","426829","17872","263162","13488","277477","12132","129390","7837","148087","9280","62458","6565","23419","3288","39039","5064","23969","3764","47696","5882"
"0400000US38","North Dakota","321790","868","255500","4742","63211","4548","41548","4600","32586","3899","8962","2414","11608","2043","6755","1558","4853","1315","5171","1876","2582","1189","2589","1360","4884","1139","3079","1388"
"0400000US39","Ohio","9192574","4614","7834223","24772","1328475","24891","1023635","21764","465609","17794","558026","16325","238445","12772","94098","5803","144347","9920","50498","4905","18313","3540","32185","4031","15897","3254","29876","3660"
"0400000US40","Oklahoma","2386086","3942","1942539","16979","433598","16468","320060","14032","172756","11148","147304","10310","72685","5880","39086","4271","33599","4414","25434","3815","15660","2890","9774","2051","15419","2538","9949","2485"
"0400000US41","Oregon","2951882","2781","2402886","17071","530381","16323","389870","15915","223686","11496","166184","10125","109079","7401","59278","5499","49801","5048","23486","3982","10622","2726","12864","3114","7946","2194","18615","3169"
"0400000US42","Pennsylvania","10584462","4295","9286932","26491","1250960","26400","922523","24596","356814","14544","565709","18260","273797","13067","95318","7701","178479","9211","40801","4483","10756","2054","30045","3661","13839","2793","46570","5650"
"0400000US44","Rhode Island","1042240","1435","900283","9035","131662","8473","102032","7466","42902","5102","59130","6068","28715","3700","11577","2474","17138","2803","534","302","47","78","487","296","381","340","10295","3236"
"0400000US45","South Carolina","3503779","4195","2928991","22072","561315","21452","367103","16138","128996","9833","238107","12828","150947","11984","54894","5601","96053","9659","27606","3352","10917","2335","16689","2556","15659","3205","13473","2362"
"0400000US46","South Dakota","365267","1010","302380","5130","61504","5170","42918","4903","31969","4069","10949","2369","8766","1708","4229","1277","4537","1329","5696","2317","4491","1977","1205","619","4124","944","1383","737"
"0400000US47","Tennessee","4608222","6661","3849522","20226","740294","21287","560680","19389","338412","13845","222268","13330","128613","8891","62667","6258","65946","6839","30973","5136","13832","3424","17141","3408","20028","3505","18406","2626"
"0400000US48","Texas","21882725","9813","17925940","48568","3795906","47791","2886839","47011","1875045","37108","1011794","27705","724229","21966","410140","17062","314089","15292","108886","9664","65534","6507","43352","6611","75952","6014","160879","11189"
"0400000US49","Utah","2415032","2736","1971618","17128","427014","16992","304706","16675","121189","10977","183517","12261","99353","8054","40229","5350","59124","5611","14745","3184","8068","1991","6677","2175","8210","2683","16400","3100"
"0400000US50","Vermont","208400","1000","172160","3867","34705","3747","23654","3019","8431","1756","15223","2641","7543","1782","2403","999","5140","1290","1638","829","799","649","839","356","1870","745","1535","681"
"0400000US51","Virginia","6822989","7951","5762613","31629","1013291","28005","685070","21659","284941","14426","400129","18039","276176","14570","106038","8513","170138","12175","26635","4496","11133","3261","15502","3321","25410","3834","47085","5409"
"0400000US53","Washington","5843642","4705","4783552","26062","1006446","25437","742021","21947","367471","15166","374550","17231","218704","11731","117935","8966","100769","6835","32421","3767","16291","2833","16130","2761","13300","2429","53644","6133"
"0400000US54","West Virginia","1022075","4130","903432","8375","117280","7024","80050","6450","32579","4213","47471","5443","26520","3290","7098","1689","19422","2762","4425","1362","2107","854","2318","889","6285","1850","1363","601"
"0400000US55","Wisconsin","4096279","3071","3475331","19295","609006","18903","460401","16350","273243","12971","187158","11396","107758","7769","49522","4485","58236","5331","23656","2445","10366","1701","13290","2214","17191","2946","11942","2186"
"0400000US56","Wyoming","165329","651","128808","4665","35878","4504","26092","4381","21582","4127","4510","1776","4654","1295","2557","787","2097","1070","3057","1108","1479","656","1578","819","2075","1106","643","598"
"0400000US72","Puerto Rico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
